placeId,userId,score
3154953,Ahram S,4
306128,Aiceboy,5
3191662,Aida205,5
1557869,AirVaio10,4
6817242,Aldina A,5
1462343,Alex D,5
7268921,Alex2121668,4
5113510,Alice K,5
7244241,Alice K,5
12101833,Alice L,5
3813667,Alice Y,5
301815,Alice Y,5
9454537,Alicia J,5
299536,Alicia0505,5
8681682,AliciaPrevost,3
3568790,AllenChng,5
301815,Ally K,5
306114,AllyYee,5
622211,Alpine100,5
3154953,AmirSydney_Australia,4
2546608,Amy F,4
3595040,Amy L,1
7905854,AmyKeum,5
6476847,An0nym0use,4
455538,An_Alien,1
607466,AndersonGKB,4
1954031,Andre G,3
3661945,Andrea B,5
12101833,Andrew J,5
299152,Andrew M,5
309825,Andrew R,1
306128,Andrew Y,5
1230995,Andy B,5
301817,Andy J,5
6225290,Angela P,2
1955496,Angelynn16,4
1640728,Anna Suyeon J,5
309825,Anneth B,2
299537,Anny8521,5
1987696,Annyunghaseyo,5
7269014,Antonio O,5
754311,Antony G,5
12101833,Anydogdays,4
7008092,Anzela0614,5
7613319,Apieceofseweed,5
9452203,April J,5
323987,Aquarious79,4
2202400,Aquarious79,4
1557869,Ar J,4
306126,Ara C,4
301253,Aram L,5
11804600,Area P,5
1186374,Armando M,3
455856,Arron A,5
3136705,AryanaDyleeza,4
6556403,Ashlee K,5
455856,Ashley O,4
12310284,Astre70,5
299152,Atom27004,5
5113510,Atom27004,4
7008092,Atom27004,4
3568908,AustraliaPinball,4
9452203,Avillasboas,5
9452203,Avillasboas,5
299152,Azhkman,4
2054116,AzmirDan,4
1755840,Azza80,4
587051,B C,2
3595040,B2803ISdanm,4
306130,BAHN 철,5
299537,BB_Life_Forest,5
9452203,BB_Life_Forest,4
306115,BB_Life_Forest,5
299537,BB_Life_Forest,4
455856,BC001,5
447944,BDPharma,4
659341,BJ G,5
306139,BJunkim,5
8522945,BOBOBO85,3
301253,BOBOBO85,5
299537,BORA L,5
6225290,BOXB0X,3
7008092,BOXB0X,4
9986158,BOXB0X,4
306105,BRYANTHPARK,4
307040,Baejin K,5
12287729,BaejjangE_1025,1
299538,Baek Hui K,4
1657213,Bahar K,4
7074393,Banunbi,4
4134800,Baron_de_Richebourg,2
8110812,Bb0mk,5
306132,Bear R,5
1626230,Becks200,5
1653156,Been L,3
6622669,Bellaluna7716,5
301817,Belle l,5
1626230,Ben L,5
455856,Ben T,5
306115,Benjamin B,4
301253,Benjamin P,3
6998671,Beop-Ki K,2
11626607,Betterthinker,4
3358977,Beyond_all_Borders,4
456115,Bible B,3
9594549,Bigboss0314,5
12698628,Bill K,5
455856,BillParis,4
1236989,Bintang27,3
582967,BirdmanTraveler,4
673519,BlueBrrr,3
1236995,Bluecat_17,5
6816677,Blues402,5
4412263,Bo Reum K,4
10205834,Bo ram C,4
455446,Bo ram C,3
659341,Bo ram C,5
2337371,Bobbinson,4
3477158,Bohaeng L,4
500996,Bohyun K,5
299533,Bomee K,5
306115,Bong Kyun C,5
8522933,Bong_eee,5
6663003,Bongnam,5
11725904,Boradise K,4
446846,Boram J,4
1903752,Boram K,5
306114,Boram L,4
7274687,Bosscome,5
306130,Bowie C,4
9986158,Brain D,5
2151168,BrandaKim,4
8322447,Brandon L,5
299537,Brandon N,4
12707683,Brandon N,2
301253,BreadTJ1982,3
5113510,BreadTJ1982,3
3477158,Brian H,4
2159977,Brian H,5
306118,Brian H,2
2159977,BrianTimes,1
299533,Brillante_33,5
306118,Brooke77,5
8691279,Brown J,5
301815,Brown W,5
7613319,Bruce S,5
506801,Bryan2012,5
2642183,Buck_2012,3
306128,Bukyung J,5
301605,Business_Asia,5
2226404,Busyfeet2011,3
1745681,Butubar,3
2233911,Byeongwoo C,5
10205834,Byung-June K,5
4134726,Byung-June K,4
8118189,ByungSeok C,5
4134983,Byungjin K,5
12550987,C-yong L,4
582965,CC7788,3
306130,CHADOL_CHEON,4
13819581,CHANG WOO L,5
5250436,CHANG 알,4
306132,CHUNG_KANG,3
306130,CHUNSE80,5
455856,CKLL,5
12310284,CLS400AMG,3
650959,CM Y,3
299537,CMCHAE,5
4412261,COPYnWRiter,1
3656150,COW036,5
299537,CPHyun,3
3656150,CTong1211,3
5540457,Calimash,4
4134726,Calimash,4
306127,Calimash,4
301815,CalmTravellers,5
306132,Camilla H,5
7356275,Canadian161,4
1535250,CarmenSandiego30,5
673725,CarmenSandiego30,5
299152,Carolkim1,3
2658455,Carollalala,5
455856,Carollle,5
