12673929,Soaknu Pavillion,"Seoul,  San4-7, Gayang-dong, Gangseo-gu",attractions
12763399,Statue of Peace,"Seoul,  22, Yulgok-ro 2-gil, Jongno-gu",attractions
12841946,Lotte Concert Hall,"Seoul 05551,  300, Olympic-ro, Songpa-gu",attractions
12847901,Mapo Community Welfare Facility,"Seoul 03930,  40, World Cup buk-ro 44-gil, Mapo-gu",attractions
12881807,Nanjicheon Park,"Seoul,  1731-5, Sangam-dong, Mapo-gu",attractions
12910217,L¡¯atelier,"37.56907,127.00724",attractions
12928976,Digital Media City Gallery,"Seoul 03926,  366, World Cup buk-ro, Mapo-gu",attractions
12948626,Itaewon Children's Park,"Seoul 04345,  Noksapyeong-daero 46-gil, Yongsan-gu",attractions
12986884,Dongdaemun Seonggwak Park,"37.57195,127.00905",attractions
12986922,Sogongdong Underground Shopping Center,"Seoul 04533,  106, Sogong-ro, Jung-gu",attractions
12986927,Mapo Oil Tank Culture Park,"Seoul 03914,  87, Jeungsan-ro, Mapo-gu",attractions
13004245,Gongdeok Market,"Seoul 04214,  19, Mallijae-ro, Mapo-gu",attractions
13086721,House of Former President Choi Kyu-hah,"Seoul 04003,  10, Donggyo-ro 15-gil, Mapo-gu",attractions
13086792,Umyeonsan Mountain,"Seoul,  Seocheon-dong, Seocho-gu",attractions
13123227,Jangchung Arena,"Seoul 04605,  241, Dongho-ro, Jung-gu",attractions
13138039,Yonsei University Sinchon Campus,"Seoul 03722,  50, Yonsei-ro, Seodaemun-gu",attractions
13141984,Boramae Park,"Seoul 07062,  33, Yeouidaebang-ro 20-gil, Dongjak-gu",attractions
13147874,Statue of Peace,"Seoul 06656,  29, Banpo-daero 27-gil, Seocho-gu",attractions
13151759,Statue of Peace,"Seoul 01770,  450, Deongneung-ro, Nowon-gu",attractions
13151875,Statue of Peace,"Seoul 02833,  11, Dongsomun-ro 3-gil, Seongbuk-gu",attractions
13151896,Statue of Peace,"Seoul 04518,  9, Jeongdong-gil, Jung-gu",attractions
13152278,Statue of Peace,"Seoul 01074,  351, Dobong-ro, Gangbuk-gu",attractions
13152481,Statue of Peace,"Seoul,  192-3, Haengdang-dong, Seongdong-gu",attractions
13155667,Statue of Peace,"Seoul 01427,  Dobongguminhoegwan 552 Dobong-ro",attractions
13155689,Statue of Peace,"Seoul,  34-2, Itaewon-dong, Yongsan-gu",attractions
13169763,World Peace Gate at Olympic Park,"Seoul 05540,  424, Olympic-ro, Songpa-gu",attractions
