placeId,userId,score
3933585,582dudu,4
8956826,582dudu,4
3933477,582dudu,4
7748503,582dudu,4
4078674,582dudu,4
8905332,582dudu,4
6165376,582dudu,4
4030612,582dudu,4
4029075,582dudu,4
4080310,582dudu,4
4070605,582dudu,4
4070619,582dudu,4
4031484,582dudu,4
4074035,582dudu,4
4073906,582dudu,4
3938419,582dudu,4
4075780,582dudu,4
4072954,582dudu,4
3938381,582dudu,3
4050262,582dudu,4
8942416,582dudu,4
4075612,582dudu,4
4050033,582dudu,4
4030393,582dudu,4
4075512,582dudu,4
4031635,582dudu,4
4076050,582dudu,4
4030732,582dudu,4
3934584,582dudu,4
9032703,582dudu,4
4050079,582dudu,4
4076133,582dudu,4
8876530,582dudu,4
3934350,582dudu,4
8940464,582dudu,4
5044042,582dudu,4
4049722,582dudu,5
4073427,582dudu,4
4050056,582dudu,3
4071067,582dudu,2
3934265,582dudu,5
3939084,582dudu,4
3934186,582dudu,4
4050067,582dudu,4
4029868,582dudu,4
1174982,584radens,5
1174982,598saml,5
4795758,598saml,5
2330577,59leeanne,5
1058133,59leeanne,5
7353876,5merryj,5
7618195,600JohnD,5
788278,600JohnD,5
6818439,604traveler,5
1196214,604traveler,5
7618296,604traveler,5
3605789,6078R,4
2626435,6078R,4
4033697,607미진김,5
8884255,607미진김,5
8894113,607미진김,4
9059207,607미진김,4
2090976,617rutht,4
1174982,617rutht,5
1933588,617rutht,4
11773579,621eunhyel,2
1196214,632csabas,5
1196214,632csabas,5
7132369,63dady,4
8991774,640lims,5
7748149,640lims,5
8937110,640lims,5
4747365,650amirrezab,3
12311560,655Denis,4
4549964,655Denis,5
6643472,655경준이,5
13823190,657423396,4
8922638,657423396,4
5031065,659아라조,5
1174982,659waikitc,4
1400141,659waikitc,4
5979659,665kate,5
1852670,665kate,5
8979841,672sbk,5
11906759,675francisn,5
12493336,675francisn,5
8982477,676수현김,4
8934372,676수현김,4
7748180,676수현김,3
5927650,676수현김,4
9062446,676수현김,4
9025820,676수현김,2
