10164776,Modern Nulang,"Seoul 06545,  205, Sapyeong-daero, Seocho-gu",restaurants
10167973,Burgerbang,"37.57853,126.98911",restaurants
10169154,SARNIE by Lord Sandwich,"Seoul 03985,  30, Yanghwa-ro 23-gil, Mapo-gu",restaurants
10169174,Little Saigon,"Seoul 06616,  58, Seocho-daero 73-gil, Seocho-gu",restaurants
10169301,Jungang Haejang,"37.50795,127.06556",restaurants
10169351,Hongbanjang Yeonnam,"Seoul 03984,  233, Donggyo-ro, Mapo-gu",restaurants
10169516,Wonjo Uri Saengtae Jjigae,"Seoul 06147,  27, Teheran-ro 43-gil, Gangnam-gu",restaurants
10169537,Nipong Naepong Hyundai City Outlet Dongdaemun,"Seoul 04563,  20, Jangchungdan-ro 13-gil, Jung-gu",restaurants
10171106,Shinsi Hwaro Seorae Mael BBQ Joint,"37.49874,126.99786",restaurants
10171533,Ramen Beravo,"37.553707,126.90965",restaurants
10174178,Chamsuk Ggomjangeh,"Seoul,  142-3 Shindang 5-Dong",restaurants
10174333,Oksoo Haemulchim Kalkuksoo,"37.54229,127.01815",restaurants
10175424,Bel-G Pub,"Seoul 04343,  23 Noksapyeong-daero 54-gil, Yongsan-gu",restaurants
1017583,Ceci Cela Apgujeong Store,"37.52313,127.03616",restaurants
1017585,Bruschetta Pix Caffe,"37.51184,127.05845",restaurants
1018414,Design Cafe,"37.52582,127.03638",restaurants
10184287,Zen Bar,"37.552402,126.92216",restaurants
10189486,Dulpul,"37.55653,126.922",restaurants
10189513,Moohwajam,"37.52057,127.02968",restaurants
10189582,Busan Agu,"Seoul 06038,  10, Gangnam-daero 150-gil, Gangnam-gu",restaurants
10189599,Bbq Primium Cafe,"37.551144,127.12817",restaurants
10189607,Hwarin,"37.502422,127.03759",restaurants
10192704,Pizza Muzzo,"37.534782,126.99628",restaurants
10197273,Neon Bible,"Seoul 04021,  52, Poeun-ro, Mapo-gu",restaurants
10197302,Lamongrim,"Seoul 04021,  42, Poeun-ro, Mapo-gu",restaurants
10197322,Donggyeong Ya Sijang Sinchon,"Seoul 03777,  7, Yonsei-ro 4-gil, Seodaemun-gu",restaurants
10197329,Jama Record,"Seoul 03778,  17, Yonsei-ro 2ma-gil, Seodaemun-gu",restaurants
10197345,Monyeo Kkoma Mayak Gimbap,"37.570248,127.00111",restaurants
10197362,Damnal,"Seoul 04709,  269, Gosanja-ro, Seongdong-gu",restaurants
10197407,Paris Croissant,"Seoul,  2620 Nambusunwhan-ro, Seocho-gu, Seoul, South Korea",restaurants
10202101,Gaon,"37.522617,127.03644",restaurants
10202451,Jansu Galmaegi,"37.543022,126.95171",restaurants
10202624,Dongwon Jip,"37.566154,126.98259",restaurants
10206020,Dakjinmi Gangwon Jib,"37.56409,126.99794",restaurants
10211619,Thursday Party 2,"Seoul 04049,  14-17 Wausan-ro, Seogyo-dong, mapo-gu",restaurants
10211641,Pho For You,"Seoul 04343,  246-1 Noksapyeong-daero, Yongsan-gu",restaurants
10211659,Dos Mas,"Seoul,  9 Sungkyunkwan-ro 5-gil, Jongno-gu",restaurants
10214365,Ebadom Oesik Family Hanyang University,"Seoul 04745,  40, Gosanja-ro 6-gil, Seongdong-gu",restaurants
10222670,Bao Chai Authentic Chinese Cuisine,null,restaurants
10222729,Lina's Papa,"Seoul 08804,  76, Namhyeon-gil, Gwanak-gu",restaurants
1022941,Cafe Papergarden,"37.523876,127.03758",restaurants
1022942,50 Fifty,"Seoul,  646-1 Sinsa-Dong, Gangnam-Gu",restaurants
10229463,Yum Thai Itaewon,"Seoul 04400,  230-2, Itaewon-ro, Yongsan-gu",restaurants
10229475,Beef of Love,"37.537884,127.00488",restaurants
10235599,Best Chicken Hof,"Seoul 06617,  389, Seocho-daero, Seocho-gu",restaurants
10235656,Namsan Winery,"37.538914,126.98911",restaurants
10240194,Persian Queen,"37.539543,126.99538",restaurants
10240375,Ramen Truck Lab,"37.547447,126.922585",restaurants
10241262,Boiled Broccoli,"Seoul,  5-gil Boramae-ro, Dongjak-gu",restaurants
10241286,Kimsambo Kimchi-Jjigae,"37.566063,127.00573",restaurants
10245574,Flower Gin,"37.539825,126.98755",restaurants
10250277,Root,"37.53727,127.00004",restaurants
10253254,Seasons Table Gangnam Lotte,"Seoul 06206,  401, Dogok-ro, Gangnam-gu",restaurants
10253268,The Fountain,"37.535152,126.993",restaurants
10253289,The Page,"Seoul 06584,  6, Bangbae-ro 36-gil, Seocho-gu",restaurants
10253322,Bareumi Shabu-shabu n Kalguksu Wangsimni,"Seoul 04750,  17, Wangsimnigwangjang-ro, Seongdong-gu",restaurants
10253328,Soonnam Siraegi Apgujeong,"Seoul 06030,  22, Apgujeong-ro 28-gil, Gangnam-gu",restaurants
10253336,Dohwawon,"Seoul 07301,  180-1, Yeongdeungpo-ro, Yeongdeungpo-gu",restaurants
10253358,Yummy Kampong,"Seoul 04563,  20, Jangchungdan-ro 13-gil, Jung-gu",restaurants
10253361,360,"Seoul 04048,  26, Dongmak-ro 7-gil, Mapo-gu",restaurants
10253371,Nanjeon,"Seoul 04048,  54, Dongmak-ro 7-gil, Mapo-gu",restaurants
10253383,Brix Pizza Joint,"Seoul 04349,  203, Itaewon-ro, Yongsan-gu",restaurants
10253390,360,"37.563755,126.90842",restaurants
10257443,Jihwaja,"37.58696,126.96957",restaurants
10257708,Monkey Shoulder,"37.536716,126.99969",restaurants
10257899,Bongjyu Tteokbokki,"Seoul 03077,  4, Daemyeong-gil, Jongno-gu",restaurants
10257940,Glam Lounge,"37.535072,126.99359",restaurants
10261766,Lambskhan,"Seoul,  36 Seocho-daero 78-gil, Seocho-gu",restaurants
10262260,Sinsegye Tteokbokki,"Seoul 04538,  10, Myeongdong 9-gil, Jung-gu",restaurants
10262296,Nangman Gimbap,"Seoul 04534,  18, Myeongdong 7-gil, Jung-gu",restaurants
10263330,  ,"37.577118,127.03094",restaurants
10265799,Tigre Cevicheria,"Seoul 04401,  Daesagwan-ro 31-gil, Yongsan-gu",restaurants
10266362,Eurogourmet,"37.568375,126.97827",restaurants
10270601,Italy Restaurant,"Seoul 04625,  27, Toegye-ro 36-gil, Jung-gu",restaurants
10277863,L'Empreinte French Bistro Seoul,"37.56152,126.92442",restaurants
10277865,Bush,"Seoul 06222,  7, Eonju-ro 85-gil, Gangnam-gu",restaurants
10277871,The STREET,"37.524715,127.051414",restaurants
10277883,Fragro Diner,"Seoul 04386,  25, Hangang-daero 38ga-gil, Yongsan-gu",restaurants
10277898,Yukhoe Gongjakso Hanyang University,"Seoul 04760,  5, Majo-ro 7-gil, Seongdong-gu",restaurants
10277955,Hyangjeong Insadong,"37.5743,126.98404",restaurants
10278109,Baekkop Sigye,"Seoul 03990,  11, Yeonnam-ro, Mapo-gu",restaurants
10278307,Iron Pan,"37.565517,126.99529",restaurants
10298132,The Honest Drinker,"Seoul 04053,  11, Wausan-ro 29na-gil, Mapo-gu",restaurants
10298147,Dos Tacos Jeongdong,"Seoul 04516,  19, Seosomun-ro 11-gil, Jung-gu",restaurants
10298182,Ddoboketji Tteokbokki Jib Sinchon Hero,"Seoul 03777,  57, Yonsei-ro 4-gil, Seodaemun-gu",restaurants
10298520,Dotori Maeul,"Seoul 04968,  7, Cheonho-daero 143-gil, Gwangjin-gu",restaurants
10298529,Healing Food Hue,"Seoul 04539,  26, Eulji-ro 5-gil, Jung-gu",restaurants
10298569,A Flower Blossom on the Rice,"Seoul 03146,  3-6, Insadong 16-gil, Jongno-gu",restaurants
10298611,Chobap Paneun Hoetjib,"Seoul 06147,  10, Eonju-ro 98-gil, Gangnam-gu",restaurants
10298731,Good Morning Hanoi,"Seoul 03162,  11, Insadong 5-gil, Jongno-gu",restaurants
10307753,Bongsukyi Shellfish Stew,"Seoul 03190,  18, Samil-daero 15-gil, Jongno-gu",restaurants
10307795,EGG THUMB,"Seoul 08789,  98, Gwanak-ro 14-gil, Gwanak-gu",restaurants
10307798,Mr. LaMb,"Seoul 06172,  40, Bongeunsa-ro 114-gil, Gangnam-gu",restaurants
10308048,PI MAC,"Seoul 07656,  172, Kkachisan-ro, Gangseo-gu",restaurants
10308074,Dolbaegijib Seocho Kyobo,"Seoul 06609,  8, Sapyeong-daero 56-gil, Seocho-gu",restaurants
10308099,Bon Uri Bansang,"Seoul 04539,  26, Eulji-ro 5-gil, Jung-gu",restaurants
