1310694,Benikea Hotel Acacia,"37.566372,127.0026",hotels
13131314,Hi Jun Guesthouse,"37.56457,126.92493",hotels
13166512,Galaxy Hotel,"37.526222,126.90887",hotels
13222713,Natzam Guesthouse,"37.565166,126.921616",hotels
13283029,GLAD Gangnam COEX Center,"37.50899,127.064445",hotels
13293144,Hotel Thomas Myeongdong,"37.563477,126.978294",hotels
13319648,L7 Gangnam,"37.505558,127.05184",hotels
13361835,Boutique Hotel Young Inn,"37.55627,126.99372",hotels
13369640,Savoy Hotel,"37.56195,126.9844",hotels
13369899,TravelersA Seoul Hostel,"37.56835,126.99891",hotels
13373610,Alice Residence,null,hotels
13386173,Miss Hongdae Guest House,null,hotels
13392050,ENA Suite Hotel Namdaemun Seoul,"37.562298,126.97388",hotels
13394600,Hotel Haedamchae Gasan,"37.479767,126.88837",hotels
13397073,Hostel Gaon,"37.55421,126.93751",hotels
13397346,Hotel The Designers DDP,"37.563778,127.004265",hotels
13401342,Lumia Hotel 2,"37.57383,127.02217",hotels
13402121,H Avenue Hotel Kondae,"37.546524,127.06665",hotels
13414457,Noble Hotel,"37.576874,126.989456",hotels
13426084,L7 Hongdae,"37.555782,126.92142",hotels
13428462,Whitetail Backpacker Hostel,"37.565056,126.92249",hotels
13440554,Myeong Dong Tomato Guest House,"37.559517,126.986206",hotels
1373946,Tuyosinoie,null,hotels
13819581,Glad Mapo,"37.543037,126.95146",hotels
13846825,Courtyard Seoul Botanic Park,"37.56705,126.82945",hotels
1392824,Hotel Hill House,"37.556946,126.98192",hotels
13952968,Hotel Bellagio,"37.60941,126.932",hotels
13965841,Fairfield by Marriott Seoul,"37.51696,126.90914",hotels
13984475,FlexHome Guest House,"37.553093,126.90547",hotels
13984668,MW Guest House,"37.532387,126.99329",hotels
14090461,M Felice Hotel,"37.567795,126.82296",hotels
14159708,Zibro S Guesthouse,"37.54818,126.92388",hotels
14199590,Hotel Kuretakeso Insadong,"37.572357,126.98717",hotels
1462081,Benikea Hotel Flower,"37.58478,127.05065",hotels
1462085,Hotel Cutee,null,hotels
1462092,Bali Tourist Hotel,"37.529224,127.13482",hotels
1462343,Mate Hotel Seoul,"37.52993,126.84094",hotels
1465296,Lotte City Hotel Mapo,"37.544697,126.950714",hotels
1467802,Amourex Hotel,"37.563698,127.03532",hotels
14789575,Soo Song Guest House,"37.573017,126.981155",hotels
1499077,Hotel Daewoo Inn,"37.56286,126.97801",hotels
1500586,Rakkojae Seoul,"37.580235,126.98598",hotels
1535250,Toyoko Inn Seoul Dongdaemun,"37.564495,127.00914",hotels
1557869,Courtyard by Marriott Seoul Times Square,"37.517864,126.90402",hotels
1563983,Blu GuestHouse 1,null,hotels
1568154,Seoul I Guesthouse,"37.559277,126.92581",hotels
1625995,Bong House,"37.584225,126.99701",hotels
1627213,JIN Guest House,"37.56031,126.99503",hotels
1628967,Bangrang Hostel,"37.558567,126.96366",hotels
1637184,Bebop Guesthouse,"37.554893,126.91731",hotels
1640728,The Classic 500 Executive Residence Pentaz,"37.538776,127.07108",hotels
1644474,Goodstay Petercat Hotel Insadong,"37.574947,126.98942",hotels
1653156,Imperial Palace Boutique Hotel,"37.53517,126.99839",hotels
1657213,Hotel Mare,"37.56354,127.057625",hotels
1657413,The Grand Suite Serviced Residence,null,hotels
1741199,Gogung Hotel,"37.575375,126.997284",hotels
1745679,Amfree Hotel,"37.56949,127.0697",hotels
1745746,Chung Jin Motel,null,hotels
1745756,Emerald Motel,null,hotels
1745760,Green Residence,"37.56417,126.98543",hotels
1745761,Hotel Cape Town,null,hotels
1745764,Tria Hotel,"37.503063,127.03958",hotels
1745767,Open Guest House,null,hotels
1748605,Samo Motel,"37.57318,126.98148",hotels
1754398,Rainbow Guest House,"37.603756,126.960396",hotels
1754759,Motel B,"37.56771,126.969086",hotels
1754763,Prada Hotel,"37.5203,126.93054",hotels
1788891,Hanok Guesthouse Eugene&#39;s House,null,hotels
1796658,Banyan Tree Club &amp; Spa Seoul,"37.55015,127.00092",hotels
1815319,Boutique Hotel Juni Bin,"37.548344,126.91118",hotels
1818900,Ann Guesthouse,"37.55669,126.92297",hotels
1837003,IB Ville Guesthouse,null,hotels
1871966,Yoo&#39;s Family Guesthouses Yeorumjip,"37.576553,126.991196",hotels
1903752,Come Inn Guesthouse,"37.552704,126.92292",hotels
1935824,Hotel-D,"37.556004,126.937675",hotels
1948629,Namu Guesthouse,"37.561897,126.920525",hotels
1954031,Fox Motel,null,hotels
1955496,So Sun Jae Guesthouse,null,hotels
1971598,Seoul Walker Guest House,"37.55202,126.90619",hotels
2024033,Jun Motel,"37.56132,127.05987",hotels
2045570,Hotel Irene,null,hotels
2046600,The WIN Boutique Hotel,"37.551506,126.91572",hotels
2076592,Seoulwise Guesthouse,"37.559937,126.92272",hotels
2097820,City Guesthouse,null,hotels
2100902,Hotel La Casa,"37.52219,127.01927",hotels
2103201,Studio 41st,"37.561543,126.921684",hotels
2143287,IS@K Traveler&#39;s Lounge,"37.535957,126.99986",hotels
2150190,Hotel Tomgi,null,hotels
2150223,8 Motel,"37.50527,127.04935",hotels
2150227,Oslo Hotel,"37.48608,127.0129",hotels
2150233,Imt Hotel,"37.48679,127.013",hotels
2150260,Toptel Hotel,null,hotels
2150285,M Hotel,"37.502094,127.038086",hotels
2150290,Hit Hotel,"37.511242,127.0797",hotels
2150328,Carlton Hotel,null,hotels
2150334,Hotel Tomgi,"37.500626,127.0391",hotels
2150335,Hotel Art Combine,null,hotels
2150403,Motel Mido,null,hotels
2150439,Hotel Story,"37.58203,127.02106",hotels
2150532,Cf Motel,null,hotels
2150542,Violin Hotel,null,hotels
2150611,Mojo Hotel,null,hotels
2150620,Noblesse Hotel,"37.561756,127.06769",hotels
2150642,Hotel Dubai,null,hotels
2150692,Nox Hotel,"37.502586,127.03969",hotels
2150693,Highway Hotel,null,hotels
2150726,Hotel Bellagio,null,hotels
2150913,Keumkangjang inn,null,hotels
2150945,Ritz Motel,"37.57174,126.989586",hotels
2151168,Ramada Seoul Dongdaemun,"37.56586,127.002525",hotels
2153731,Yun Guest House,"37.558086,126.98469",hotels
2159977,Sheraton Seoul D Cube City Hotel,"37.509,126.88978",hotels
2179397,Mama Guesthouse Myeongdong,"37.558475,126.98837",hotels
2182167,Metro Spa Cabin,"37.56268,126.996056",hotels
2198830,Traditional Korean Guesthouse,null,hotels
2202393,Hotel Adlige,"37.500793,127.038895",hotels
2202395,Hotel Skypark Myeongdong II,"37.564716,126.98482",hotels
2202400,Hotel Skypark Myeongdong III,"37.561356,126.987236",hotels
2210698,Hotel Cozy Myoungdong,"37.560642,126.97938",hotels
2212705,Doo guesthouse Bukchon,"37.579468,126.98647",hotels
2219111,Bongsan Guesthouse,"37.58091,126.98646",hotels
2224772,Seoul Myeongdong House,null,hotels
2226404,H2O Guesthouse,"37.566883,126.994995",hotels
2258766,Daehanjang Motel,"37.560787,126.99509",hotels
2282463,2C House Wangsimni,"37.559307,127.039444",hotels
2293670,Liz Hotel,"37.49228,127.01347",hotels
2293677,Hangul House,null,hotels
2293780,Namkyong Hotel,"37.548985,126.910545",hotels
2295120,Kundaemunjip,"37.580036,126.98714",hotels
2301772,The Riverside Hotel Seoul,"37.518574,127.01814",hotels
2303927,Seoul Youth Hostel,null,hotels
2303934,Zaza Backpackers Hostel,"37.558784,126.9864",hotels
2314093,Hotel New World,"37.544285,126.97345",hotels
2314103,Milano Motel,"37.56427,127.03621",hotels
2325235,Dongdo Motel,null,hotels
2333443,Hotel Lanuit,null,hotels
2337168,Hotel Echae,"37.55697,126.93857",hotels
2337194,Hotel April,null,hotels
2337202,Hotel Amare,"37.57149,126.9897",hotels
2337371,Hotel VIV Classic,"37.568287,127.06923",hotels
2367780,Hotel Irene City,"37.5621,126.97806",hotels
2393710,Stanford Hotel Seoul,"37.581818,126.88676",hotels
2415959,Motel Benhur,"37.57177,127.000305",hotels
2471997,Daelim Residence,"37.498734,126.88258",hotels
2476467,Sinchon Meridian Motel,null,hotels
2483958,Guesthouse Phil-house,"37.551727,127.0895",hotels
2513907,Dongdaemun Hostel,"37.564358,127.00841",hotels
2519660,Birdsnest Hostel,"37.56111,126.92139",hotels
2530060,ZaZa Hotel Jamsil,null,hotels
2530498,Hotel Pav,"37.487072,127.01399",hotels
2533507,Hotel Mare Gangnam,null,hotels
2533593,Chezlee Hotel,null,hotels
2533673,Nex Hotel,"37.5678,127.069176",hotels
2537406,Chungmuro Residence &amp; Hotel,"37.562542,126.99938",hotels
2537451,Two Be In Hotel,"37.53756,127.13866",hotels
2537527,LEX Tourist Hotel,"37.514362,127.020454",hotels
2539264,Moon Guesthouse,"37.576065,126.98851",hotels
2539397,S Hotel,null,hotels
2539495,Dongdaemun 2C House,null,hotels
2542071,Daeyang Motel,"37.6572,126.773",hotels
2543627,Mint Guesthouse in Hongdae - Mr. Kim&#39;s Branch,null,hotels
2546608,Egg Guesthouse Korea,null,hotels
2546614,Homestay Seoul Ahn,null,hotels
2553756,An-Nyoung Guesthouse,null,hotels
2571575,Girls Generation Hostel,"37.565983,126.99299",hotels
2616315,Hotel FA,null,hotels
2629757,Soul Guesthouse,null,hotels
2641870,Vogue Hotel,"37.55311,126.93594",hotels
2641873,Carlton Motel,"37.59567,127.09432",hotels
2641878,Shinchon Y,"37.5534,126.936165",hotels
2641883,Cutee Hotel,"37.57204,126.98937",hotels
2641885,JJ Hotel,null,hotels
2642077,Shinchon Eureka Guesthouse,"37.554916,126.933945",hotels
2642160,Hotel S,"37.553616,126.93507",hotels
2642164,Riviera Motel,"37.553642,126.93644",hotels
2642171,Stylish Hotel Ditto,"37.55796,126.942215",hotels
2642177,Hotel Star,"37.499535,127.03545",hotels
2653697,FL Hotel,"37.486923,127.01266",hotels
2658445,Segumjung Blues Guest House,"37.60137,126.96193",hotels
2658481,Big Tree Guesthouse,"37.553947,126.91544",hotels
2662475,Pop Hotel 1,"37.570946,126.98995",hotels
299152,Best Western Premier Seoul Garden Hotel,"37.540817,126.94821",hotels
299154,InterContinental Seoul COEX,"37.513355,127.057365",hotels
299502,New Seoul Hotel,"37.56792,126.97804",hotels
299504,Hotel Vision,"37.564575,127.03632",hotels
299505,Hotel Dongdaemun,"37.57092,127.01015",hotels
299533,ibis styles Ambassador Seoul Gangnam,"37.505074,127.05708",hotels
299536,Novotel Ambassador Seoul Gangnam,"37.505363,127.02844",hotels
299538,Novotel Ambassador Seoul Doksan,"37.46746,126.898",hotels
299776,JW Marriott Hotel Seoul,"37.503353,127.00507",hotels
301253,The Shilla Seoul,"37.556087,127.00512",hotels
301815,The Westin Chosun Seoul,"37.56446,126.9798",hotels
301817,Grand Walkerhill Seoul,"37.555775,127.11091",hotels
302237,Le Meridien Seoul,"37.505142,127.02739",hotels
306113,Orakai Insadong Suites,"37.57327,126.98718",hotels
306114,Grand Hilton Seoul,"37.59,126.934746",hotels
306118,Grand InterContinental Seoul Parnas,"37.508724,127.061035",hotels
306123,Insadong Crown Hotel,"37.573742,126.98795",hotels
306125,Crown Hotel Itaewon,"37.531387,126.99058",hotels
306127,Koreana Hotel,"37.568016,126.97659",hotels
306130,Lotte Hotel Seoul,"37.56577,126.98074",hotels
306136,Hotel President,"37.565567,126.9794",hotels
306168,Hotel Riviera,"37.523968,127.05478",hotels
307024,Guesthouse Korea,"37.576668,126.99103",hotels
307032,Seoul Backpackers,"37.557167,126.97717",hotels
307040,Kensington Hotel Yoido,"37.53051,126.92216",hotels
307042,Seoul YMCA Tourist Hotel,"37.570198,126.98536",hotels
308007,Sejong Hotel,"37.561127,126.98807",hotels
309826,Hamilton Hotel Seoul,"37.534782,126.993996",hotels
3136705,Air Hostel Seoul,"37.571625,127.00347",hotels
3154906,Nyx Hotel,"37.52981,126.83968",hotels
3154922,Seocho-dong Co-op Residence,"37.495487,127.0207",hotels
3154940,Tea Time Share Residence,null,hotels
3154945,New Hilltop Hotel,"37.51125,127.03197",hotels
3154953,Mercure Seoul Ambassador Gangnam Sodowe,"37.5015,127.03552",hotels
3161549,Bando Hotel,"37.57144,126.98393",hotels
3161565,Seoul Hostel Center,"37.571995,126.98089",hotels
3161571,POP@Itaewon Guesthouse,"37.5339,126.989334",hotels
3164521,Namhyundang Guesthouse,"37.5738,126.98539",hotels
3189967,DH Naissance Hotel,"37.592617,127.01854",hotels
3191662,Able Hostel in Dongdaemun,"37.565037,127.00527",hotels
3218799,Elm Tree Guest House,"37.5615,126.97852",hotels
323987,Prince Hotel Seoul,"37.560825,126.98641",hotels
3249458,Space Torra,"37.560974,126.92242",hotels
3254548,U &amp; I Hostel,"37.544167,126.968666",hotels
3272476,Backpackers Space,"37.553112,126.92222",hotels
3274076,KW Pencil Hostel,"37.558777,126.91946",hotels
3274321,Jin&#39;s Paradise,"37.53146,126.99191",hotels
3274728,Sky Motel,"37.571228,126.98959",hotels
3291621,Morning Guesthouse Gangnam 1,"37.49563,127.03286",hotels
3291643,MW Hotel,"37.51123,127.08342",hotels
3291645,Red Fish Guesthouse,"37.58309,126.99799",hotels
3291647,Guesthouse Beehive,"37.55036,126.91796",hotels
3291684,Hotel Yaja Guro,"37.494328,126.84163",hotels
3291686,Mi House,"37.57705,127.02296",hotels
3291691,WS Hotel,"37.554836,126.9352",hotels
3295599,The Place Seoul,"37.579655,126.987366",hotels
3295602,Four Seasons House,"37.5544,126.917114",hotels
3326049,Chiwoonjung,"37.583202,126.9835",hotels
3346189,K-POP Residence Myeongdong 1,"37.563442,126.98522",hotels
3349559,Ultari House 1,"37.55436,126.92345",hotels
3354449,Fully House,"37.587166,126.99611",hotels
3356431,Blooming Serviced Residence Hotel,"37.500706,127.03883",hotels
3356594,Yoo&#39;s Family Guesthouses Byeolhadang,"37.577175,126.99126",hotels
3366752,Hotel Parfe,"37.553295,126.93558",hotels
3368813,Hotel Cello,"37.486168,127.0135",hotels
3369103,K Hostel,"37.574005,127.02006",hotels
3369164,Guesthouse The Maru,"37.54976,126.96921",hotels
3370845,Crib 49 Guesthouse,"37.55708,126.98565",hotels
