class,placeId,score,name_kor,name_eng,latitude,longitude
restaurants,8989086,4.0,한라산도새기,Hanra Mountain Do Saegi,37.492515999999995,126.84248000000001
restaurants,8989117,5.0,한라산도야지,Hanra Mountain Pork,37.582596,126.89627
restaurants,8989177,4.666666666666667,한라참치,Hanra Tuna,37.564316,126.99264
restaurants,8989258,3.0,한류관,Hanryu Restaurant,37.528255,126.91642
restaurants,8989268,5.0,한상,Hansang,37.512093,127.10851000000001
restaurants,8989325,4.333333333333333,한서칼국수,Hanseo Noodles Soup,37.54394,127.05507
restaurants,8989332,3.5,한성식당,Hansung Sikdang,37.563248,126.97305
restaurants,8989396,4.0,한성해장국,Hanseong Hangover Cure Soup,37.48274,127.00719
restaurants,8989435,4.5,한성족발,Hanseong Pig's Feet,37.564034,127.0149
restaurants,8989450,4.047619047619048,한성돈까스,Hanseong Pork Cutlet,37.51481,127.01924
restaurants,8989483,5.0,한성삼계탕,Hanseong Samgyetang,37.526127,126.89783
restaurants,8989487,4.333333333333333,한성삼계탕,Hanseong Samgyetang,37.514793,127.01921999999999
restaurants,8989599,5.0,한스,Hanseu,37.51822,126.97989
restaurants,8989602,4.0,한스,Hanseu,37.493263,127.02153999999999
restaurants,8989619,2.0,한스,Hanseu,37.55199,127.15578000000001
restaurants,8989672,4.0,한스델리,Hanseu Deli,37.555620000000005,126.92415
restaurants,8989712,4.0,한스델리,Hanseu Deli,37.549834999999995,127.07826000000001
restaurants,8989713,4.0,한스델리,Hanseu Deli,37.56281,126.98552
restaurants,8989745,5.0,한스델리,Hanseu Deli,37.54845,126.86743
restaurants,8989750,4.0,한스델리,Hanseu Deli,37.55893,126.94101
restaurants,8989751,3.5,한스델리,Hanseu Deli,37.57072,126.98732
restaurants,8989771,3.0,한스델리,Hanseu Deli,37.65529,127.06251499999999
restaurants,8989817,5.0,한스피자,Hanseu Pizza,37.564552,127.01813999999999
restaurants,8989829,3.5,한스로스까스모밀,Hanseu Roseu Kka Seumo Wheat,37.563732,126.98525
restaurants,8989836,4.333333333333333,한스소세지,Hanseu Sasuage,37.553432,126.92525
restaurants,8989896,5.0,한신포차,Hansin Cart Bar,37.51865,126.9092
restaurants,8989908,4.5,한신포차,Hansin Cart Bar,37.485640000000004,126.9808
restaurants,8989921,4.0,한신포차,Hansin Cart Bar,37.587955,127.03764
restaurants,8989924,3.5,한신포차,Hansin Cart Bar,37.513187,127.00883
restaurants,8989947,4.0,한신김밥,Hansin Gimbap,37.587482,127.07665
restaurants,8990010,4.5,한솥도시락,Hansot Dosirak,37.5926,127.05268000000001
restaurants,8990016,4.5,한솥도시락,Hansot Dosirak,37.592377,127.05264
restaurants,8990017,5.0,한솥도시락,Hansot Dosirak,37.49087,127.03317
restaurants,8990030,5.0,한솥도시락,Hansot Dosirak,37.586197,127.03053
restaurants,8990042,4.0,한솥도시락,Hansot Dosirak,37.477856,126.88062
restaurants,8990051,4.0,한솥도시락,Hansot Dosirak,37.513187,126.93801
restaurants,8990053,3.6666666666666665,한솥도시락,Hansot Dosirak,37.544537,126.95177
restaurants,8990072,3.6666666666666665,한솥도시락,Hansot Dosirak,37.55825,127.03209
restaurants,8990082,3.0,한솥도시락,Hansot Dosirak,37.508724,127.05693000000001
restaurants,8990101,4.0,한솥도시락,Hansot Dosirak,37.53105,126.97004
restaurants,8990102,5.0,한솥도시락,Hansot Dosirak,37.506374,127.08168
restaurants,8990115,5.0,한솥도시락,Hansot Dosirak,37.512524,126.94318
restaurants,8990125,4.0,한솥도시락,Hansot Dosirak,37.494713,127.035
restaurants,8990126,5.0,한솥도시락,Hansot Dosirak,37.477973999999996,126.95256
restaurants,8990138,5.0,한솥도시락,Hansot Dosirak,37.558228,126.92873999999999
restaurants,8990150,5.0,한솥도시락,Hansot Dosirak,37.55758,127.01247
restaurants,8990159,4.0,한솥도시락,Hansot Dosirak,37.482937,126.89856
restaurants,8990215,3.0,한솥도시락,Hansot Dosirak,37.4669,126.88835
restaurants,8990224,5.0,한솥도시락,Hansot Dosirak,37.529716,127.12260400000001
restaurants,8990234,5.0,한솥도시락,Hansot Dosirak,37.483771999999995,126.87976
restaurants,8990235,3.0,한솥도시락,Hansot Dosirak,37.4872,126.98361000000001
restaurants,8990239,4.0,한솥도시락,Hansot Dosirak,37.49649,127.04021999999999
restaurants,8990255,3.0,한솥도시락,Hansot Dosirak,37.587337,127.02941000000001
restaurants,8990265,5.0,한솥도시락,Hansot Dosirak,37.478737,127.04813
restaurants,8990270,4.0,한솥도시락,Hansot Dosirak,37.56258,126.99817
restaurants,8990290,3.0,한솥도시락,Hansot Dosirak,37.57403,127.02273999999998
restaurants,8990295,5.0,한솥도시락,Hansot Dosirak,37.58498,126.99728999999999
restaurants,8990335,4.5,한솥도시락,Hansot Dosirak,37.594074,127.03426
restaurants,8990363,4.0,한솥도시락,Hansot Dosirak,37.56498,127.05465
restaurants,8990369,3.0,한솥도시락,Hansot Dosirak,37.55254,126.84992
restaurants,8990370,4.0,한솥도시락,Hansot Dosirak,37.563526,126.81071000000001
restaurants,8990383,5.0,한솥도시락,Hansot Dosirak,37.506954,127.02601000000001
restaurants,8990394,5.0,한솥도시락,Hansot Dosirak,37.573485999999995,127.01668500000001
restaurants,8990430,4.4,한솥도시락,Hansot Dosirak,37.554559999999995,126.92363
restaurants,8990432,3.0,한솥도시락,Hansot Dosirak,37.501038,127.05178000000001
restaurants,8990450,4.5,한솥도시락,Hansot Dosirak,37.501503,127.04293
restaurants,8990479,3.5,한솥도시락,Hansot Dosirak,37.484367,127.04571000000001
restaurants,8990495,5.0,한솥도시락,Hansot Dosirak,37.560516,126.85552
restaurants,8990506,4.0,한솥도시락,Hansot Dosirak,37.503567,127.06056000000001
restaurants,8990547,4.4,한솥도시락,Hansot Dosirak,37.56438,126.96354
restaurants,8990549,4.0,한솥도시락,Hansot Dosirak,37.48695,127.03074
restaurants,8990561,4.0,한솥도시락,Hansot Dosirak,37.554629999999996,126.91102
restaurants,8990562,4.5,한솥도시락,Hansot Dosirak,37.543009999999995,127.07093
restaurants,8990571,5.0,한솥도시락,Hansot Dosirak,37.51528,127.0417
restaurants,8990589,4.0,한솥도시락,Hansot Dosirak,37.51618,127.04085
restaurants,8990600,4.0,한솥도시락,Hansot Dosirak,37.52062,126.88989
restaurants,8990612,4.5,한솥도시락,Hansot Dosirak,37.5299,126.91915
restaurants,8990614,3.333333333333333,한솥도시락,Hansot Dosirak,37.5782,127.00192
restaurants,8990633,5.0,한솥도시락,Hansot Dosirak,37.547565000000006,126.92251
restaurants,8990637,4.0,한솥도시락,Hansot Dosirak,37.489117,127.01418999999999
restaurants,8990650,4.0,한솥도시락,Hansot Dosirak Haebangchon Branch,37.54548,126.9858
restaurants,8990655,4.0,한솥도시락,Hansot Dosirak,37.55192,127.15565
restaurants,8990848,3.0,한씨네춘천닭갈비,Hanssi Ne Chuncheon Chicken Ribs,37.477627000000005,126.95893999999998
restaurants,8990883,5.0,한탄강민물매운탕,Hantan River Freshwater Spicy Fish Stew,37.532776,126.9036
restaurants,8990995,4.0,한울감자탕,Hanul Pork Back-Bone Stew,37.607018,127.06188
restaurants,8991046,4.25,한우리,Hanuri,37.504143,127.00461999999999
restaurants,8991059,4.5,한우리,Hanuri,37.521770000000004,127.03416000000001
restaurants,8991075,4.0,한우리,Hanuri,37.564705,126.98173
restaurants,8991119,5.0,한우리한정식,Hanuri Korean Table D'Hote,37.521491999999995,127.03518000000001
restaurants,8991192,4.75,하누소,Hanuso,37.572994,126.98733
restaurants,8991195,3.0,하누락,Hanurak,37.56321,126.97572
restaurants,8991254,3.0,한양대양꼬치,Hanyang Dae Lamb Skewers,37.5603,127.04043999999999
restaurants,8991291,2.0,한양김밥,Hanyang Gimbap,37.521408,126.92503
restaurants,8991294,4.0,한양골,Hanyang Gol,37.56603,127.01588999999998
restaurants,8991303,4.0,한양회관,Hanyang Hall,37.537495,127.00136
restaurants,8991356,4.5,한양왕족발,Hanyang King Pigs' Feet,37.477641999999996,126.98371000000002
restaurants,8991482,5.0,한양설렁탕,Hanyang Ox Bone Soup,37.481204999999996,126.99595
restaurants,8991488,5.0,한양설렁탕,Hanyang Ox Bone Soup,37.54016,126.94823000000001
restaurants,8991501,4.5,한양곰치국,Hanyang Moray Eel Soup,37.52887,126.92031999999999
restaurants,8991594,5.0,한양갈비,Hanyang Ribs,37.550888,126.83656
restaurants,8991687,3.0,한양촌,Hanyang Village,37.560340000000004,127.04682
restaurants,8991691,4.0,한연양꼬치,Hanyeon Lamb Skewers,37.566691999999996,127.00648999999999
restaurants,8991713,2.0,한양촌숯불갈비,Hanyang Village Charcoal Fire Ribs,37.55835,127.04026999999999
restaurants,8991751,4.0,하오커,Haokeo,37.551414,126.91341399999999
restaurants,8991774,4.5,합스카치,Hap Seukachi,37.578815000000006,126.97294
restaurants,8991841,4.0,합천돼지국밥,Hapcheon Pork Rice Soup,37.55689,126.90826000000001
restaurants,8991948,4.0,하프파스트텐,Hapeu Paseu Teuten,37.519833,126.9699
restaurants,8991968,4.0,합정오리농장,Hapjeong Duck Farm,37.550034000000004,126.9154
restaurants,8991973,4.333333333333333,합정서서갈비,Hapjeong Seoseo Ribs,37.553284000000005,126.91175
restaurants,8991974,4.0,합정순대국,Hapjeong Sundae Soup,37.549170000000004,126.91488999999999
restaurants,8992088,3.5,행복추풍령감자탕,Happiness Chupungryeong Pork Back-Bone Stew,37.589745,127.05656
restaurants,8992111,5.0,행복추풍령감자탕,Happiness Chupungryeong Pork Back-Bone Stew,37.602059999999994,127.02533000000001
restaurants,8992158,5.0,행복추풍령감자탕,Happiness Chupungryeong Pork Back-Bone Stew,37.510666,127.07954
restaurants,8992239,5.0,행복을굽는진짜고깃집,Happiness Eul Grill Really Bbq House,37.55768,126.938286
restaurants,8992247,4.5,행복을마시는집,Happiness Eul Masineun House,37.649822,127.02832
restaurants,8992277,3.0,행복가,Happiness Ga,37.638927,127.02309
restaurants,8992405,5.0,행복한우,Happiness Korean Beef,37.533684,127.09183999999999
restaurants,8992536,4.0,행복포차,Happiness Pocha,37.48323,126.94098000000001
restaurants,8992628,4.0,행복식당,Happiness Restaurant,37.476597,127.0443
restaurants,8992847,3.0,즐거운술집놀이,Happy Bar Noli,37.555923,126.92623999999999
restaurants,8992934,4.0,해피소뿡이,Happy Cow Bbung I,37.506035,127.00500500000001
restaurants,8993067,5.0,해피엔딩,Happy Ending,37.504593,127.08492
restaurants,8993092,3.0,즐거운김밥,Happy Gimbap,37.545646999999995,126.9511
restaurants,8993152,4.0,행복한하루소바,Happy Haru Soba,37.56733,126.97948000000001
restaurants,8993313,4.75,해피쿡,Happy Kuk,37.634598,127.01956000000001
restaurants,8993345,4.0,행복한고기집,Happy Meat House,37.550537,127.04869
restaurants,8993417,5.0,행복한오타쿠,Happy Otaku,37.591713,127.01858999999999
restaurants,8993478,4.0,해피돈생고기,Happy Pork Raw Meat,37.47497,126.98113000000001
restaurants,8993579,5.0,즐거운홍어사랑,Happy Skate Love,37.51755,127.03596999999999
restaurants,8993614,5.0,행복한초밥,Happy Sushi,37.48513,126.955444
restaurants,8993793,4.0,하라스시,Hara Sushi,37.500305,127.01182
restaurants,8993806,5.0,하래,Harae,37.510220000000004,127.08203999999999
restaurants,8993826,4.375,HARDROCKCAFESEOUL,Hardrockcafeseoul,37.513428000000005,127.10489
restaurants,8993924,5.0,참숯맛있는고기집,Hardwood Charcoal Delicious Meat House,37.549686,126.97758
restaurants,8993939,5.0,참숯꼼장어,Hardwood Charcoal Eel,37.565014,127.02098000000001
restaurants,8993956,5.0,참숯불3392,Hardwood Charcoal Fire 3392,37.584072,127.03029
restaurants,8993963,4.0,참숯불바베큐치킨,Hardwood Charcoal Fire Barbeque Chicken,37.560364,126.90338
restaurants,8994076,4.0,참숯고깃골,Hardwood Charcoal Gogitgol,37.550274,126.97675
restaurants,8994135,1.0,참숯구이갈매기살소갈비,Hardwood Charcoal Grill Skirtmeat Beef Ribs,37.57078,126.99055
restaurants,8994261,4.0,참숯돼지갈비,Hardwood Charcoal Pork Ribs,37.568535,126.90628000000001
restaurants,8994385,4.0,다래냉면,Hardy Kiwi Cold Buckwheat Noodles,37.55604,126.9358
restaurants,8994554,4.0,다래육회,Hardy Kiwi Raw Beef,37.57066,127.00001499999999
restaurants,8994625,4.0,다래성,Hardy Kiwi Seong,37.56369,126.99031000000001
restaurants,8994763,3.75,하레,Hare,37.49688,127.01481000000001
restaurants,8994776,4.0,다래원,Hardy Kiwi Won,37.58821,127.007126
restaurants,8994904,3.6666666666666665,하롱베이의하루,Harongbei Ui Haru,37.536163,126.97323999999999
restaurants,8994959,2.0,하루,Haru,37.575287,127.02581
restaurants,8994994,4.6,하루,Haru,37.526787,127.03823
restaurants,8995013,5.0,하루,Haru,37.48575,127.04561000000001
restaurants,8995021,5.0,하루,Haru,37.566364,126.98866000000001
restaurants,8995059,3.0,하루방유황오리,Haru Bang Grilled Mineral-Fed Duck,37.653957,127.04475
restaurants,8995090,5.0,하루소반,Haru Cow Ban,37.521397,126.92499
restaurants,8995160,3.0,하루엔소쿠,Haru Enso Ku,37.51291,127.04261000000001
restaurants,8995192,4.0,하루코,Haru Ko,37.506527,127.10407
restaurants,8995458,4.0,풍년집,Harvest House,37.500122,126.91935
restaurants,8995465,4.333333333333333,풍년집,Harvest House,37.478607000000004,126.95253999999998
restaurants,8995468,5.0,풍년집,Harvest House,37.474934000000005,126.91705
restaurants,8995479,4.0,풍년집,Harvest House,37.483475,126.94223000000001
restaurants,8995483,5.0,풍년집,Harvest House,37.492714,127.03478999999999
restaurants,8995544,3.5,풍년농산,Harvest Nong Mountain,37.580936,126.98167
restaurants,8995552,4.0,풍년옥,Harvest Ok,37.480137,126.95188
restaurants,8995555,4.0,풍년옥설렁탕,Harvest Ok Ox Bone Soup,37.571391999999996,126.97509
restaurants,8995605,3.0,풍년갈비,Harvest Ribs,37.477364,126.89013999999999
restaurants,8995688,4.0,풍년서서소갈비,Harvest Seoseo Beef Ribs,37.489395,127.01359
restaurants,8995742,3.5,풍년숯불갈비,Harvest Charcoal Fire Ribs,37.56305,126.92533
restaurants,8995764,4.0,하선재간장게장,Haseon Jae Seasoned Crabs With Soy Sauce,37.488240000000005,127.12243000000001
restaurants,8995800,5.0,하시,Hasi,37.52375,127.05138999999998
restaurants,8995802,3.75,하시,Hasi,37.522045,127.04118000000001
restaurants,8995808,4.5,하시엔다,Hasienda,37.534015999999994,126.99348
restaurants,8995862,4.0,하우돈곱창,Hau Pork Tripes,37.569266999999996,126.90433
restaurants,8995872,5.0,하우돈곱창,Hau Pork Tripes,37.491283,126.8939
restaurants,8995955,4.0,하얀호프,Hayan Hof,37.587296,127.0339
restaurants,8995984,4.0,하얀집,Hayan House,37.53187,127.12193
restaurants,8996001,4.5,하얀집,Hayan House,37.56493,127.02161000000001
restaurants,8996138,3.0,하여간,Hayeogan,37.587624,127.09723000000001
restaurants,8996182,4.875,HBC고깃집,Hbc Bbq House,37.540337,126.98683
restaurants,8996211,3.8571428571428568,헤븐온탑,He Beun on Top,37.586643,126.9818
restaurants,8996213,5.0,헤븐스도어,He Beun Seu Doeo,37.55843,126.93642
restaurants,8996216,5.0,헤이브로,He I Beuro,37.474315999999995,126.9671
restaurants,8996312,4.0,헤라클레스,He Rakeulre Seu,37.51092,127.08322
restaurants,8996314,4.4,헤르지아,He Reu Jia,37.55681,126.98544
restaurants,8996356,3.0,종가안동찜닭,Head Family Andong Jjimdak,37.499736999999996,127.02806000000001
restaurants,8996457,4.5,종가할머니보쌈,Head Family Grandma Bossam,37.483627,126.92921000000001
restaurants,8996491,4.0,종가집,Head Family House,37.482742,126.8948
restaurants,8996631,3.0,종가집설렁탕,Jonggajip Seolleongtang,37.52142,126.88933999999999
restaurants,8996797,3.333333333333333,힐링카페,Healing Cafe,37.498783,126.99785
restaurants,8997031,3.0,하트타임,Heart Time,37.506714,127.00546999999999
restaurants,8997097,5.0,하트츄,Heart Chyu,37.558265999999996,126.94493
restaurants,8997162,4.8,하늘빛우렁쌈밥,Haneulbit Ureong Ssambap,37.544804,127.08603000000001
restaurants,8997173,4.0,하늘본닭,Heaven Bon Chicken,37.55833,126.93822
restaurants,8997371,3.7142857142857135,하늘정원,Heaven Garden,37.55932,127.00447
restaurants,8997391,5.0,하늘정원,Heaven Garden,37.485985,127.09946000000001
restaurants,8997394,4.0,하늘정원수제왕돈까스,Heaven Garden Handmade King Pork Cutlet,37.57821,126.92258000000001
restaurants,8997404,3.0,하늘소숯불구이,Heaven Cow Raw,37.546158,127.04626
restaurants,8997473,4.0,하늘이보이는카페,Heaven I Boineun Cafe,37.499786,127.02741999999999
restaurants,8997508,4.0,하늘푸름왕돈까스,Heaven Pureum King Pork Cutlet,37.620193,127.06153
restaurants,8997622,4.5,HELLENSCOFFEE,Hellenscoffee,37.496635,126.91596000000001
restaurants,8997627,4.0,안녕,Hello,37.539635,127.12523999999999
restaurants,8997633,4.166666666666667,헬카페로스터즈,Hel Cafe Roseuteojeu,37.53033,126.99703000000001
restaurants,8997724,3.0,헬로피쉬,Hello Fish,37.550205,126.87258
restaurants,8997737,4.5,헬로헬로,Hello Hello,37.555896999999995,126.92596
restaurants,8997756,3.0,헬로키티카페,Hello Kiti Cafe,37.553364,126.92226000000001
restaurants,8997774,4.0,안녕포차,Hello Pocha,37.65743,127.0621
restaurants,8997779,4.333333333333333,안녕식당,Hello Restaurant,37.53987,127.128235
restaurants,8997785,5.0,헬로스노디,Hello Seuno Di,37.528194,126.96425
restaurants,8997862,5.0,헬로우소,Hello Uso,37.51871,126.90901000000001
restaurants,8997866,3.5,안녕느티나무,Hello Zelkova,37.489803,127.12451000000001
restaurants,8997875,4.0,안녕낯선사람,Hello Natseon People,37.549805,126.91855
restaurants,8997876,3.0,헬라스커피,Helraseu Coffee,37.57293,127.00161999999999
restaurants,8998355,4.0,허술한집,Heo Alcohol Han House,37.56207,126.81
restaurants,8998372,3.0,허뚱돼지나라,Heo Ddung Pig Nation,37.603092,127.06298000000001
restaurants,8998400,4.0,허갈닭강정,Heo Gal Korean Style Sweet and Sour Chicken,37.56769,127.00854
restaurants,8998541,3.0,허금례낙지마당,Heogeum Rye Octopus Yard,37.467876000000004,126.89891999999999
restaurants,8998552,5.0,허경환의꼬치킹,Heogyeonghwan Ui Skewers King,37.56353,127.01539
restaurants,8998651,4.666666666666667,헌치브라운,Heonchi Brown,37.55852,126.93793000000001
restaurants,8998654,4.375,허밍벨라,Heoming Belra,37.550329999999995,126.91994
restaurants,8998663,4.0,헝그리캣츠,Heong Geuri Cats,37.48175,127.03844
restaurants,8998677,5.0,헝그리제니,Heong Geuri Je Ni,37.506683,127.04817
restaurants,8998695,5.0,헝그리톰스,Heonggeuritomseu,37.57269,127.0743
restaurants,8998741,4.0,허수아비,Heosuabi,37.53944,126.94736
restaurants,8998756,5.0,허수아비,Heosuabi,37.56788,126.96943
restaurants,8998887,4.333333333333333,허브영양족발,Herb Nutrition Pig's Feet,37.59604,127.06237
restaurants,8998890,4.0,허브영양족발,Herb Nutrition Pig's Feet,37.573715,127.03116999999999
restaurants,8998893,5.0,허브족발,Herb Pig's Feet,37.58447,127.04947
restaurants,8998898,3.5,허브족발,Herb Pig's Feet,37.593643,126.91861999999999
restaurants,8998911,4.1,허브족발,Herb Pig's Feet,37.534218,126.90297
restaurants,8998962,4.0,흙과나무,Heuk and Wood,37.57458,126.89714
restaurants,8999051,5.0,흙돼지가있는풍경,Heuk Pig Ga Itneun Scenery,37.50359,127.03931399999999
restaurants,8999140,4.0,흥부왕족발,Heung Bu King Pig's Feet,37.604946000000005,127.06156000000001
restaurants,8999151,3.0,흥부골숯불돼지왕갈비,Heung Bugol Charcoal Fire Pig King Ribs,37.573685,127.07149
restaurants,8999152,4.0,흥부골숯불돼지왕갈비,Heung Bugol Charcoal Fire Pig King Ribs,37.582344,127.08838999999999
restaurants,8999154,5.0,흥부골숯불돼지갈비,Heung Bugol Charcoal Fire Pork Ribs,37.56185,127.01012
restaurants,8999162,3.0,흥부골숯불갈비,Heung Bugol Charcoal Fire Ribs,37.569874,127.07323999999998
restaurants,8999211,5.0,흥인돼지국밥,Heung in Pork Rice Soup,37.565422,127.01431000000001
restaurants,8999228,3.0,흥인회관,Heung in Hall,37.570694,127.01033999999999
restaurants,8999247,4.0,흥보만두,Heungbo Dumplings,37.512714,126.93608
restaurants,8999385,4.0,흥부네참숯불갈비,Heungbu Ne Hardwood Charcoal Fire Ribs,37.510063,126.93996000000001
restaurants,8999470,3.5,흥부네부대찌개,Heungbu Ne Sausage Stew,37.55557,126.92647
restaurants,8999521,4.5,흥부전놀부전,Heungbu Pancake Nolbu Pancake,37.639362,127.0229
restaurants,8999653,3.5,흥미면옥,Heungmi Noodles,37.502216,126.98607
restaurants,8999768,5.0,히소,Hi Cow,37.582783,127.03027
restaurants,8999802,5.0,하이디하우스,Hi Di House,37.555954,127.01248999999999
restaurants,8999804,5.0,하이가쯔,Hi Gajjeu,37.558292,127.01168
restaurants,8999808,5.0,히고야,Hi Go Ya,37.526142,127.03681999999999
restaurants,8999811,4.0,히게야,Hi Ge Ya,37.522197999999996,127.02022
restaurants,8999812,4.0,하이디라오샤부샤부,Hi Di Rao Syabusyabu,37.56422,126.98311000000001
restaurants,8999826,2.0,하이카라야,Hi Karaya,37.572353,126.98698999999999
restaurants,8999828,3.6666666666666665,하이델베르크하우스,Hi Delbereukeu House,37.558533000000004,126.93458000000001
restaurants,8999844,4.5,히까리,Hi Kka Ri,37.509144,126.88733
restaurants,8999852,4.333333333333333,하이꼬꼬,Hi Kkokko,37.54764,127.04472
restaurants,8999859,5.0,하이꼬꼬,Hi Kkokko,37.617725,126.91903
restaurants,8999867,4.4,히메,Hi Me,37.591377,127.019485
restaurants,8999869,4.2,히까리,Hi Kka Ri,37.507458,127.02346999999999
restaurants,8999872,3.8,히메시야,Hi Me Siya,37.548653,126.92126
restaurants,8999878,5.0,하이미트,Hi Miteu,37.51897,126.90846
restaurants,8999881,3.5,하이미트,Hi Miteu,37.51105,126.9447
restaurants,8999904,3.5,카페 드 하이몬드,Cafe De Himond,37.537594,127.12536999999999
restaurants,8999939,3.0,하이파크뷔페,Hi Park Buffet,37.52227,127.11646
restaurants,8999956,4.0,하이포크,Hi Pork,37.653194,127.04678
restaurants,8999986,5.0,하이루돈까스,Hi Ru Pork Cutlet,37.58909,126.9946
restaurants,9000122,5.0,히토리,Hi Tori,37.558547999999995,127.03941
restaurants,9000171,4.0,히바치야,Hiba Chi Ya,37.497707,126.99888
restaurants,9000281,3.0,아지트,Hideout,37.583954,127.08865
restaurants,9000299,4.0,아지트,Hideout,37.561657000000004,126.99741000000002
restaurants,9000420,4.0,HIGHSOCIETY,Highsociety,37.51446,127.02906999999999
restaurants,9000434,5.0,힐까페,Hil Cafe,37.54112,126.98669
restaurants,9000440,5.0,히든트랙,Hideunteuraek,37.58253,127.03047
restaurants,9000484,5.0,언덕,Hill,37.66462,127.0121
restaurants,9000624,3.333333333333333,산골닭갈비,Hill Chicken Ribs,37.533035,127.09221000000001
restaurants,9000635,5.0,산골닭갈비,Hill Chicken Ribs,37.53817,127.09321000000001
restaurants,9000801,5.0,동산미,Hill Mi,37.480305,126.87905
restaurants,9000826,3.0,산골녹두파전,Hill Nokdu Sping Onion Pancake,37.48385,126.9002
restaurants,9001023,5.0,언덕위에국수가게,Hill Ui E Noodles Gage,37.531555,126.99673
restaurants,9001111,3.6666666666666665,힐튼제과,Hilteun Bakery,37.496165999999995,127.0454
restaurants,9001161,4.5,히마와리,Hima and Ri,37.552696000000005,126.92218000000001
restaurants,9001190,4.428571428571429,히메지,Hime Ji,37.562073,126.92698999999999
restaurants,9001260,4.0,히노아지,Hino Aji,37.482994,126.89934
restaurants,9001262,5.0,히노아지,Hino Aji,37.583443,127.00301
restaurants,9001263,3.2,히노아지,Hino Aji,37.562965000000005,126.98541999999999
restaurants,9001281,3.5,히노케,Hino Ke,37.5567,126.92623999999999
restaurants,9001306,5.0,히노무라,Hino Mu Ra,37.50674,127.04806
restaurants,9001312,4.0,히노네,Hino Ne,37.477837,126.952545
restaurants,9001324,3.5,히노키공방,Hinoki Gong Bang,37.553806,126.92366000000001
restaurants,9001337,4.333333333333333,히라메키,Hirame Ki,37.509026,127.0566
restaurants,9001340,5.0,히노끼스시,Hinokki Sushi,37.67593,127.04825
restaurants,9001373,4.0,대감댁뼈다귀감자탕,His Excellency Daek Bones Pork Back-Bone Stew,37.57776,127.02528999999998
restaurants,9001444,4.5,힛더스팟,Hit the Seupat,37.579983,126.98098999999999
restaurants,9001446,3.0,힛더스팟,Hit the Seupat,37.52233,126.92017
restaurants,9001566,5.0,벌집삼겹살,Hive Pork Belly,37.51305,126.94441
restaurants,9001578,5.0,벌집삼겹살,Hive Pork Belly,37.555496000000005,126.92397
restaurants,9001611,5.0,벌집삼겹살,Hive Pork Belly,37.562412,127.01531000000001
restaurants,9001779,3.0,호아빈,Ho a Bean,37.564133,126.97617
restaurants,9001792,4.0,호아빈,Ho a Bean,37.533153999999996,127.06773999999999
restaurants,9001805,5.0,호아빈,Ho a Bean,37.564487,126.98326999999999
restaurants,9001806,4.0,호아빈,Ho a Bean,37.561127,126.99498999999999
restaurants,9001807,5.0,호아빈,Ho a Bean,37.561462,126.98374
restaurants,9001820,4.0,호아빈,Ho a Bean,37.565727,127.00703
restaurants,9001851,5.0,호아빈,Ho a Bean,37.478305999999996,127.12433999999999
restaurants,9001853,4.0,호아빈,Ho a Bean,37.63831,127.02531
restaurants,9001867,4.0,호아빈,Ho a Bean,37.499736999999996,127.02805
restaurants,9001874,3.5,호아센,Ho Asen,37.54464,126.95083999999999
restaurants,9001878,3.5,호아센,Ho Asen,37.592587,127.01709
restaurants,9001882,4.0,호아센,Ho Asen,37.52605,126.93077
restaurants,9001896,5.0,호아센,Ho Asen,37.523872,126.9241
restaurants,9001901,3.0,호아센,Ho Asen,37.56374,126.98541999999999
restaurants,9001902,2.0,호아센,Ho Asen,37.511772,127.05908000000001
restaurants,9001905,5.0,호아센,Ho Asen,37.48547,126.89244
restaurants,9001906,4.0,호아센,Ho Asen,37.507797,126.88813
restaurants,9001915,4.0,호아센,Ho Asen,37.507003999999995,126.89025
restaurants,9001941,4.0,호치킨,Ho Chicken,37.596165,127.06026999999999
restaurants,9001942,4.666666666666667,호치킨,Ho Chicken,37.53775,126.89448999999999
restaurants,9001956,4.5,호치킨,Ho Chicken,37.496075,126.98573
restaurants,9001961,4.666666666666667,호치킨,Ho Chicken,37.546246000000004,126.84488999999999
restaurants,9001964,4.6,호치킨,Ho Chicken,37.482304,127.0613
restaurants,9001983,3.0,호치킨,Ho Chicken,37.5773,127.03629
restaurants,9001989,3.0,호치킨,Ho Chicken,37.61506,127.07821000000001
restaurants,9002016,5.0,호치킨하우스,Ho Chicken House,37.49391,127.13338
restaurants,9002017,5.0,호치킨하우스,Ho Chicken House,37.53285,126.90448
restaurants,9002025,5.0,호치킨하우스,Ho Chicken House,37.549053,126.86748999999999
restaurants,9002029,3.6666666666666665,호치킨하우스,Ho Chicken House,37.528984,127.13531
restaurants,9002039,4.0,호치킨하우스,Ho Chicken House,37.495632,126.87303999999999
restaurants,9002046,4.5,호치킨하우스,Ho Chicken House,37.54488,126.95415
restaurants,9002063,4.75,호치킨하우스,Ho Chicken House,37.535793,127.12756999999999
restaurants,9002095,5.0,호치킨하우스,Ho Chicken House,37.483444,126.94376000000001
restaurants,9002101,4.5,호치킨하우스,Ho Chicken House,37.522385,126.87498000000001
restaurants,9002163,4.666666666666667,호경전,Ho Gyeong Pancake,37.560318,126.98074
restaurants,9002181,4.428571428571429,호호미욜,Ho Homi Yol,37.548809999999996,126.92318999999999
