class,placeId,score,name_kor,name_eng,location
restaurants,12945706,3.333333333333333,교동전선생 삼성역점,Gyodong Jeon Seonsaeng Samseong Station,서울 강남구 영동대로86길 6
restaurants,12945717,3.0,계동치킨,Gyedong Chicken,서울 강남구 영동대로86길 11
restaurants,12945768,4.666666666666667,백곰막걸리&양조장,White Bear Makgeolli Bar & Brewery,서울 강남구 압구정로48길 39
restaurants,12945783,5.0,와인슈타인,WineStein,서울 중구 퇴계로8길 93
restaurants,12945831,4.0,전주콩뿌리콩나물국밥 한티점,Jeonju Kongppuri Kongnamul Gukbap Hanti,서울 강남구 선릉로64길 7
restaurants,12945893,5.0,난장캠프 신사가로수점,Nanjang Camp Sinsa Garosu,서울 강남구 강남대로158길 27
restaurants,12946012,4.0,신마포갈매기 온수역점,New Mapo Galmaegi Onsu Station,서울 구로구 부일로1길 26-12
restaurants,12946037,4.833333333333333,쿠차라,Cuchara,서울 서초구 서초대로74길 11
restaurants,12948341,3.0,만족오향족발 논현점,Manjok Ohyang Jokbal Nonhyeon,서울 강남구 학동로2길 54
restaurants,12955390,4.333333333333333,곰대감 DDP점,Gomdaegam DDP,서울 중구 을지로 281
restaurants,12955504,4.0,경성양꼬치 여의도점,Kyungsung Yangkkochi Yeouido,서울 영등포구 국회대로74길 20
restaurants,12958595,3.0,바이스로이,Viceroy,서울 용산구 이태원로27가길 10
restaurants,12962534,4.5,스즈란테이,Suzuran Tei,서울 강서구 공항대로 269-15
restaurants,12962562,4.5,멘야산다이메,Menya sandaime,서울 양천구 목동동로 293
restaurants,12962593,3.0,두껍삼 강남직영점,Dukkeopsam Gangnam,서울 서초구 서초대로78길 44
restaurants,12962701,3.6666666666666665,독도수산,Dokdo Susan,서울 광진구 뚝섬로23길 48
restaurants,12962714,5.0,벼락떡볶이,Byeorak Tteokbokki,서울 광진구 광나루로 346
restaurants,12979419,5.0,몽키동키,Monkey Donkey,서울 강남구 도산대로23길 7
restaurants,12979587,4.0,"Ashley ""American"" Grill and Salad Buffet Restaurant","Ashley ""American"" Grill and Salad Buffet Restaurant","서울 B1 Jongno Tower, 6 Jongno 2-ga"
restaurants,12980547,4.0,하노이플레이트,Hanoi Plate,서울 강남구 강남대로 584
restaurants,12980571,4.0,라이라이,LaiLai,서울 서대문구 연희로15길 27
restaurants,12980572,4.0,레드몬스터,Red Monster,서울 강서구 등촌로 215
restaurants,12980575,5.0,모락우동,Morak Udon,서울 강서구 공항대로59가길 23
restaurants,12980576,4.0,왕왕,Wang Wang,서울 서대문구 연희맛로 27
restaurants,12980579,4.0,섹시한떡볶이 꼬마김밥 등촌점,Sexyhan Tteokbokki Kkomagimbap Deungchon,서울 양천구 목동중앙북로 28
restaurants,12980590,4.666666666666667,사이공리,Saigon Lee,서울 동작구 장승배기로19길 16
restaurants,12992985,4.666666666666667,브럭시 롯데월드몰점,Bruxie Lotte World Mall,서울 송파구 올림픽로 300
restaurants,12992996,5.0,픽유어온샐러드,Pick Your Own Salad,서울 분당구 판교역로 240
restaurants,12993041,3.5,산왕반점 연남동본점,Sanwang Banjeom Yeonnamdong Main,서울 마포구 성미산로 157-4
restaurants,12993060,4.0,대한해물 면목점,Daehan Haemul Myeonmok,서울 중랑구 겸재로 215
restaurants,13001660,5.0,달파란,Dalparan,서울 송파구 가락로42길 13
restaurants,13001716,4.666666666666667,토끼정 대학로점,Tokki Jung Daehangno,서울 종로구 대학로8가길 133
restaurants,13001909,4.0,고기다,Gogida,서울 강남구 압구정로18길 25
restaurants,13006901,3.0,제형면옥,Jehyung Myeonok,서울 노원구 공릉로65길 16
restaurants,13008552,4.0,Joe & The Juice,Joe & The Juice,"서울 200, Gyesan-Dong 2-Ga , Hyundai Department Store Daegu"
restaurants,13008555,4.285714285714286,Joe & The Juice,Joe & The Juice,"서울 1F, 20, Jangchungdan-Ro 13-Gil"
restaurants,13009544,4.0,다미한정식,Dami Hanjeongsik,서울 서초구 서초대로51길 16
restaurants,13009560,4.333333333333333,비밀 시그니처,Bmeal Signature,서울 구로구 경인로 662
restaurants,13009578,4.0,하나비,Hanabi,서울 마포구 동교로27길 82
restaurants,13084107,5.0,Al Choc,Al Choc,"서울 1F, 257-8,Yeonnam-dong, Mapo-gu"
restaurants,13084170,5.0,R Gogi,R Gogi,"서울 51, Seolleung-Ro 162-Gil, Gangnam-Gu"
restaurants,13084283,5.0,와라비키친,Warabi Kitchen,서울 동대문구 회기로25길 4
restaurants,13084450,3.6666666666666665,허니돈,Heonidun,서울 마포구 월드컵로13길 9
restaurants,13084554,4.5,브아브아,Boir Boir,서울 중구 퇴계로 197
restaurants,13085863,4.0,678 Korean BBQ - Apgujeong Branch,678 Korean BBQ - Apgujeong Branch,"서울 13, Eonju-ro 172-gil, Gangnam-gu"
restaurants,13086842,4.0,힘센복돼지,Himsen Bok Dwaeji,서울 강동구 천호옛길 66
restaurants,13107981,3.0,살루쪼,Saluzzo,서울 강남구 봉은사로57길 6
restaurants,13108035,5.0,에덴식당,Eden Dining,서울 영등포구 의사당대로 127
restaurants,13115450,3.7058823529411766,Halal Guys,Halal Guys,서울 용산구 이태원로 187
restaurants,13123529,4.909090909090909,할랄키친,Halal Kitchen,서울 종로구 삼청로 86-4
restaurants,13123559,4.0,안동집 손칼국시,Andong Jib Sonkalguksu,서울 동대문구 고산자로36길 3
restaurants,13123686,3.0,처가집,Cheogajib,서울 중구 세종대로14길 6-16
restaurants,13123947,4.0,숯닭,Sootdak,서울 영등포구 여의대방로69길 7
restaurants,13123974,4.333333333333333,대선칼국수,Daeseon Kalguksu,서울 종로구 자하문로4길 6
restaurants,13127652,4.0,원당감자탕 인사동점,Wondang Gamjatang Insadong,서울 종로구 인사동5길 20
restaurants,13127690,5.0,동대문치킨,Dongdaemun Chicken,서울 종로구 종로 284
restaurants,13127741,3.875,유가네닭갈비 명동2호점,Yoogane Dakgalbi Myeongdong 2nd,서울 중구 명동4길 8
restaurants,13127807,4.75,바스버거 서여의도점,Bas Burger West Yeouido,서울 영등포구 국회대로 780
restaurants,13127814,3.0,바스버거 역삼점,Bas Burger Yeoksam,서울 강남구 테헤란로26길 10
restaurants,13127927,5.0,버거앤프라이즈 홍대1호점,Burger & Friez Hongdae 1st,서울 마포구 신촌로2안길 50
restaurants,13128012,5.0,다락방화로구이,Darakbang Hwaro Gui,서울 영등포구 문래로 205
restaurants,13128021,5.0,애슐리 청량리롯데백화점,Ashley Cheongnyangni Lotte Dept. Store,서울 동대문구 왕산로 205
restaurants,13128038,5.0,수복갈비탕,Subok Galbitang,서울 강서구 마곡중앙로 161-11
restaurants,13128171,4.333333333333333,프롬하노이,From Hanoi,서울 마포구 포은로8길 20
restaurants,13131295,4.647058823529412,누크 레스토랑,Nook,서울 중구 남대문로 56
restaurants,13131383,4.0,나미시부키,Namisibuki,서울 종로구 종로5길 7
restaurants,13133077,5.0,Wicked Jjimdak,Wicked Jjimdak,"서울 364-16 Seogyo-dong, Mapo-gu"
restaurants,13137263,4.0,언니네포차,Eonnine Pocha,서울 송파구 송파대로30길 16
restaurants,13137279,5.0,미요시,Miyoshi,서울 용산구 한강대로 366
restaurants,13137296,5.0,웍스나인,Woks9,서울 마포구 잔다리로 129
restaurants,13137390,3.0,여명,Yeomyeong,서울 마포구 도화길 51
restaurants,13137425,4.571428571428571,명랑핫도그 연신내점,Myeongnang Hotdog Yeonsinnae,서울 은평구 연서로29길 8
restaurants,13137551,3.0,꼬지사께 영등포점,Kkojisakke Yeongdeungpo,서울 영등포구 영중로4길 28-2
restaurants,13137609,5.0,써머레인,Summer Lane,서울 용산구 회나무로26길 43
restaurants,13137627,4.0,베이킹스트리트,Baking Street,서울 관악구 당곡길 59
restaurants,13137721,4.0,그림버겐,Grimbergen,서울 강남구 도산대로89길 13
restaurants,13140051,5.0,Wangbijip Myeongdong,Wangbijip Myeongdong,"서울 2F, 25-6, Chungmuro 1-ga, Jung-gu, Seoul"
restaurants,13141744,4.0,진선배떡볶이 신림점,Jin Brother Tteok-bokki,서울 관악구 호암로26가길 12
restaurants,13141790,4.4,루브리카,Rubrica,서울 중구 소공로 106
restaurants,13147553,4.0,폴리스슬라이스하우스브릭오븐피자 파미에스테이션,Paulie's Brick Oven Pizzeria Famille Station,서울 서초구 신반포로 176
restaurants,13147663,5.0,성성식당 역삼지점,Seong Seong Sikdang Yeoksam,서울 강남구 테헤란로1길 30
restaurants,13147696,5.0,카우리,Kauri,서울 용산구 소월로 322
restaurants,13153487,5.0,bbq CHICKEN & BEER,bbq CHICKEN & BEER,"서울 NHS Tower, 22 Myeongdong 8ga-gil,"
restaurants,13156035,3.75,익동정육점,Ikdong Jeongyukjeom,서울 종로구 수표로28길 21-5
restaurants,13156133,4.0,한끼,One Meal,서울 강남구 압구정로46길 5-10
restaurants,13156230,5.0,계림마늘통닭 충무로별관,Kelim Maneul Tongdak Chungmuro Annex,서울 중구 충무로2길 43
restaurants,13161756,3.0,McDonalds,McDonalds,"서울 Cafe 48-2, Myeongdong 1-ga"
restaurants,13161764,4.714285714285714,만지오네,Mangione,서울 강남구 압구정로80길 31
restaurants,13161949,4.0,스노우폭스 여의도점,Snowfox Yeouido,서울 영등포구 의사당대로 127
restaurants,13161961,5.0,꽃돼지갤러리 연신내점,Kkot Dwaeji Gallery Yeonsinnae,서울 은평구 연서로29길 14-6
restaurants,13161965,4.0,하카타분코,Hakata Bunko,서울 강남구 압구정로 343
restaurants,13161970,4.0,장진우식당 갤러리아백화점압구정점,Jang Jinwoo Sikdang Galleria Dept. Store Apgujeong,서울 강남구 압구정로 343
restaurants,13161983,4.0,서울털보,Seoul Teolbo,서울 중구 마른내로6길 10
restaurants,13162025,4.0,Cafe Soave,Cafe Soave,"서울 117 Cheonggyecheon-ro, Gwansu-dong, Jongno-gu"
restaurants,13162225,5.0,포라보,Pho Labo,서울 종로구 종로10길 21
restaurants,13163665,3.333333333333333,Han's Deli Myeongdong,Han's Deli Myeongdong,"서울 Myeongdong 10-gil, 4F."
restaurants,13165858,5.0,에일크루,Alecrew Craftbeer Pub,서울 마포구 와우산로37길 7
restaurants,13165886,5.0,메이드바이오즈,made by O:Z,서울 마포구 와우산로21길 14
restaurants,13165924,5.0,편백미가,Pyeonbaekmiga,서울 서대문구 연희맛로 33
restaurants,13170389,3.333333333333333,Tokyo Steak Hongdae,Tokyo Steak Hongdae,"서울 Hongdae Point. 2nd Floor. 358-9, Seogyo-dong"
restaurants,13172739,5.0,고고초밥,Gogo Sushi,서울 강남구 테헤란로4길 46
restaurants,13172794,4.5,사시미,Sashimi,서울 광진구 아차산로33길 23
restaurants,13188805,4.0,속초식당,Sokcho Sikdang,서울 용산구 후암로 82
restaurants,13197958,5.0,타이로띠,Thai Rotee,서울 Itaewon-ro 20-gil 24
restaurants,13198585,4.0,에머이 합정점,Emoi Hapjeong,서울 마포구 월드컵로3길 14
restaurants,13198628,5.0,모꼬지173,Mokkoji173,서울 용산구 우사단로10길 56
restaurants,13198701,4.0,월드오브비어 강남역점,World of Beer Gangnam Station,서울 서초구 강남대로 423
restaurants,13198717,4.666666666666667,비가오면 홍대,Biga Omyeon Hongdae,서울 마포구 와우산로29라길 21
restaurants,13198869,3.0,금산제면소,Geumsan Jemyeonso,서울 중구 소공로6길 13
restaurants,13198882,5.0,고메트리,Gourmet Tree,서울 성동구 금호로 17
restaurants,13198974,4.0,Mahanaka,Mahanaka,서울 3f 214-1 Itaewon-ro yongsan-gu Seoul
restaurants,13201200,4.5,사이드쇼,SideShow,서울 강남구 봉은사로 524
restaurants,13201228,5.0,홍춘천치즈닭갈비 강남역점,HongChunCheon Spicy Cheese Dakgalbi Gangnam Station,서울 서초구 서초대로77길 9
restaurants,13201323,4.0,소메랑,Somerang,서울 송파구 송파대로28길 12
restaurants,13201352,4.0,풍년집청국장,Pungnyeon Jib Cheonggukjang,서울 관악구 관악로 104
restaurants,13201445,4.0,인기명 강남점,Inkimyung Gangnam,서울 강남구 역삼로3길 10-2
restaurants,13201545,5.0,홍중샤브뷔페,Hongjung Shabu Buffet,서울 영등포구 도림로 128-1
restaurants,13201652,4.5,쏘이동커이,Soi Dongkhoi,서울 마포구 도화길 35
restaurants,13216317,4.0,청춘화로,Chungchun Hwaro,서울 송파구 백제고분로7길 39
restaurants,13216684,3.75,타파스바,Tapas Bar,서울 용산구 이태원로27가길 49
restaurants,13216875,5.0,용궁선회수산,Yonggung Seonhoe Susan,서울 광진구 자양로15길 90
restaurants,13218250,5.0,스시미토,Sushi Mito,서울 중구 남대문로 117
restaurants,13218792,5.0,김과장고깃집,Kim Gwajang Gogitjib,서울 송파구 백제고분로7길 16-13
restaurants,13218808,1.0,꼬막태,Kkomaktae,서울 송파구 백제고분로7길 24-28
restaurants,13222027,4.0,대관원,Daegwanwon,서울 영등포구 당산로37길 1
restaurants,13222142,3.0,시별리 사리원,Sibyullee by Sariwon,서울 종로구 종로3길 17
restaurants,13222455,5.0,화곡양꼬치,Hwagok Yangkkochi,서울 강서구 강서로7길 28
restaurants,13236315,2.0,카쯔야 홍대점,Katsuya Hongdae,서울 마포구 홍익로 25
restaurants,13236441,4.0,회초리,Hoechori,서울 송파구 오금로11길 23-6
restaurants,13236501,4.0,빠사삭,Ppasasak,서울 관악구 신림로17길 41
restaurants,13236531,4.0,BBQ치킨 안국점,BBQ Chicken Anguk,서울 종로구 창덕궁길 84
restaurants,13236547,4.0,블랙스톤 강남점,Black Stone Gangnam,서울 강남구 강남대로106길 23
restaurants,13236624,4.0,뱅사오,Vang Sao,서울 마포구 월드컵로14길 50-13
restaurants,13236825,3.0,어사출또 건대점,Eosachultto Konkuk Univ.,서울 광진구 아차산로 209
restaurants,13237039,4.0,투써스티 탭룸,2 Thirsty Taproom,서울 중구 다동길 30
restaurants,13275769,5.0,호와초밥,Howachobap,서울 종로구 종로 258
restaurants,13279441,3.5,대찬횟집,Daechan Hoetjib,서울 종로구 우정국로2길 10
restaurants,13282648,3.333333333333333,찰스숯불김밥 시청점,Charles Sutbul Gimbap City Hall,서울 중구 을지로 6
restaurants,13282711,4.0,오매가매,Omae Gamae,서울 중구 퇴계로 188
restaurants,13282774,4.0,쓰부,Sseubu,서울 강서구 강서로56가길 63
restaurants,13282797,4.0,대가,Dae Ga,서울 강남구 봉은사로4길 24
restaurants,13288022,4.0,립밤,Lip Baam,서울 마포구 동교로50길 11
restaurants,13288106,4.0,오파스,Opas,서울 마포구 동교로 268
restaurants,13292833,4.4,레드문,Redmoon,서울 용산구 한남대로20길 41-4
restaurants,13296652,5.0,얼큰이불닭발,Eolkeuni Buldakbal,서울 성동구 동일로 241
restaurants,13305550,4.0,원조쌈밥집 강남터미널점,Wonjo Ssambap Jib Gangnam Terminal,서울 서초구 신반포로 194
restaurants,13305734,4.0,놀부부대찌개&철판구이 김포롯데몰점,Nolboo Budaejjigae & Cheolpan Gui Gimpo Lotte Mall,서울 강서구 하늘길 38
restaurants,13312188,4.0,맘스터치 구파발역점,Mom's Touch Gupabal Station,서울 은평구 진관3로 21
restaurants,13319512,4.0,려인식당,Ryeoin Sikdang,서울 용산구 신흥로3길 21
restaurants,13319528,5.0,본뽀스또 현대백화점목동점,Buon Posto Hyundai Dept. Store Mokdong,서울 양천구 목동동로 257
restaurants,13319563,3.0,3대미식가,3dae Misikga,서울 종로구 자하문로1길 28
restaurants,13319578,5.0,고깃집,Gogitjib,서울 은평구 갈현로 254-1
restaurants,13319623,4.0,야키토리미도리,Yakitori Midori,서울 관악구 관악로14길 6-4
restaurants,13325174,3.0,토모,Tomo,서울 광진구 자양로5길 7
restaurants,13328639,5.0,모수,Mosu,서울 용산구 이태원로55가길 45
restaurants,13328720,4.0,선주가,Sunjuga,서울 강서구 마곡중앙로 161-1
restaurants,13333640,4.0,Grill 1492,Grill 1492,서울 2492 Hwanghak-dong
restaurants,13336746,3.0,Restaurant The Grove,Restaurant The Grove,"서울 64, Donggwang-ro 49-gil, Seocho-gu"
restaurants,13337072,4.0,Cheongdamgol,Cheongdamgol,서울 19 - 17 Cheongdam-dong
restaurants,13339611,5.0,잇타이,Eathai,서울 광진구 동일로20길 105
restaurants,13339616,2.0,뉴욕야시장 건대입구역점,New York Yasijang Konkuk Univ. Station,서울 광진구 동일로22길 64
restaurants,13339867,5.0,랍스타바다 화양점,Lobster Bada Hwayang,서울 광진구 광나루로 374
restaurants,13339879,3.5,북촌손만두 명동점,Bukchon Son Mandu Myeongdong,서울 중구 명동9길 10
restaurants,13339892,4.0,거부식당,The Chef,서울 동작구 노들로 674
restaurants,13343180,4.666666666666667,새우잡이김춘배,Shrimper Kim Chun Bae,서울 강남구 테헤란로1길 20
restaurants,13354630,5.0,진대감 남부터미널,Jindaegam Nambu Terminal,서울 서초구 효령로55길 39
restaurants,13354704,5.0,삼화진대감 강남역삼성타운점,Samhwa Jindaegam Gangnam Station Samsung Town,서울 서초구 서초대로78길 50
restaurants,13354722,4.0,사람사는고깃집 김일도 가락점,Saram Saneun Gogitjib Kim Il Do Garak,서울 송파구 송파대로30길 25
restaurants,13354736,4.5,사람사는고깃집 김일도 야탑점,Saram Saneun Gogitjib Kim Il Do Yatap,서울 분당구 야탑로105번길 13-1
restaurants,13354747,5.0,오징어마을,Ojingeo Maeul,서울 광진구 동일로22길 49
restaurants,13354941,5.0,퍼멘트비,Ferment B,서울 강남구 언주로164길 34-2
restaurants,13358288,4.5,교토가츠규 삼성오크우드점,Kyoto Katsugyu Samsung Oakwood,서울 강남구 봉은사로 524
restaurants,13358408,5.0,하나미치,Hanamachi,서울 강남구 언주로153길 10-6
restaurants,13367846,4.5,한상에소두마리 건대점,Hansangeh Sodumari Konkuk Univ.,서울 광진구 동일로22길 17
restaurants,13371850,5.0,방스만두,Bang's Mandoo,서울 강남구 강남대로78길 12
restaurants,13372808,5.0,Joo Ok,Joo Ok,"서울 52-7 Seolleung-ro 148-gil, Gangnam-gu"
restaurants,13375714,4.0,연하식당,Yeonha Sikdang,서울 영등포구 선유로52길 12
restaurants,13387846,3.75,페어링6,Pairing6,서울 강남구 압구정로 152
restaurants,13391776,5.0,곱창집 이것이곱창이다,Gopchangjib Igeosi Gopchangida,서울 광진구 아차산로31길 27
restaurants,13391874,4.0,수수커피 가로수길점,Soosoo Coffee Garosugil,서울 강남구 강남대로154길 24
restaurants,13391885,4.0,멘카야 공덕점,Menkaya Gongdeok,서울 마포구 마포대로10길 20
restaurants,13399756,5.0,백년시래기 대치점,Baengnyeon Siraegi Daechi,서울 강남구 도곡로63길 31
restaurants,13399803,4.0,미스사이공 신도림점,Miss420 Sindorim,서울 구로구 경인로 661
restaurants,13399872,3.0,경양식1985,Gyeongyangsik 1985,서울 종로구 종로 1
restaurants,13412595,3.0,진시황북어국,Jinsihwang Bugeoguk,서울 마포구 백범로 199
restaurants,13412607,4.666666666666667,서커스뮤직,Circus Music,서울 광진구 자양로 86
restaurants,13412635,4.333333333333333,치즈어랏,Cheese A Lot,서울 용산구 회나무로 24-1
restaurants,13412717,3.0,교다이야,Kodaiya,서울 마포구 성지길 39
restaurants,13412735,5.0,꼭그닭,Just 1 The Chicken,서울 강남구 강남대로98길 12-3
restaurants,13412780,5.0,리나스 롯데월드몰점,Lina’s Paris Lotte World Mall,서울 송파구 올림픽로 300
restaurants,13412806,2.75,놀부부대찌개 명동점,Nolboo Budaejjigae Myeongdong,서울 중구 명동10길 16-1
restaurants,13415861,4.0,참소골,Chamsogol,서울 목동중앙북로7가길 16
restaurants,13421033,4.0,남원추어탕 등촌점,Namwon Chueotang,서울 강서구 강서로54길 94
restaurants,13421052,4.0,도꺠비 찜닭,Dokkaebi Jjimdak,서울 종로구 인사동길 20-23
restaurants,13422012,5.0,굿밀,Good Meal,서울 중구 청계천로 8
restaurants,13422045,4.0,부흥축산 정육식당,Buheung Chuksan Jeongyuk Sikdang,서울 중랑구 봉우재로 147
restaurants,13422172,2.0,Roof-top Bar Floating @ L7 Myeongdong,Roof-top Bar Floating @ L7 Myeongdong,서울 중구 퇴계로 137
restaurants,13429973,4.0,채선당 화양점,Chaesundang Hwayang,서울 광진구 광나루로 369
restaurants,13436180,5.0,싸이공레시피,Saigon Recipe,서울   29-1
restaurants,13436197,5.0,마포만두 시청점,Mapo Mandu - City Hall,서울 중구 남대문로9길 51
restaurants,13436358,4.333333333333333,쇼콜라윰,Chocolatyum,서울 마포구 와우산로21길 26
restaurants,13441245,4.0,포제이,Pho J,서울   222
restaurants,13442020,5.0,쇼긴램하우스,Shogin Lamb House - Halal Certified,서울 강남구 논현로 552
restaurants,13473558,4.0,Gogigo,Gogigo,서울 311 Dosan-daero
restaurants,13476563,5.0,,Jintung Haejangguk Gamjatang,서울 광진구 아차산로 214
restaurants,13480941,4.0,쿤짬뽕,Koon Jjamppong,서울 강서구 양천로57길 9-19
restaurants,13484576,4.0,히어로멘,Heromen,서울 영등포구 당산로 205
restaurants,13484666,5.0,하남돼지집 이태원,HANAM PIG Korean BBQ Dining Bar,서울 용산구 이태원로 174
restaurants,13491977,3.0,대게나라,Crabber,서울 언주로 620
restaurants,13492177,3.75,허머스키친,Hummus Kitchen,서울 영등포구 국제금융로 10
restaurants,13494786,4.0,Myeongdong Grandma Noddles,Myeongdong Grandma Noddles,서울 명동9길 17-3
restaurants,13496222,3.5,독,Dog,서울 동대문구 왕산로 278-1
restaurants,13504849,5.0,라화쿵부,La Huo Kung Fu,서울 광진구 아차산로30길 42
restaurants,13504867,4.0,타타스키친,TATA's,서울 성북구 안암로 25
restaurants,13504891,3.75,또옹카페,Poop Cafe,서울 종로구 인사동길 44
restaurants,13505548,4.25,FNC Wow,FNC Wow,서울 중구 명동길 43 4층
restaurants,13508686,4.0,하남돼지집 마포역점,Hanam Pig - Mapo Station,서울 마포구 토정로37길 3
restaurants,13508731,3.0,더 필립,Dinning & Pub THE PHILLIP,서울 용산구 한강대로84길 11
restaurants,13516258,2.0,토프레소 - 교대역점,ToPresso,서울 서초구 서초대로 301
restaurants,13534110,4.8,어반소스,URBAN SOURCE,서울 성동구 연무장3길 9
restaurants,13534115,4.285714285714286,아오리의행방불명 동대문점,Aori Ramen DDP,서울 중구 을지로 281
restaurants,13534129,5.0,팬차이나 디큐브점,PAN CHINA - DQube,서울 구로구 경인로 662
restaurants,13545199,5.0,가장맛있는족발 성수역점,Gajang Masinneun Jokbal Seongsu Station,서울 성동구 아차산로7길 14-1
restaurants,13545243,4.0,동해도씨푸드뷔페,Donghaedo Seafood Buffet,서울 영등포구 국제금융로2길 25
restaurants,13545262,3.0,포베이 디큐브시티점,Pho Bay D-Cube City,서울 구로구 경인로 662
restaurants,13545286,4.0,금옥당,Geumokdang,서울 서대문구 연희로11라길 2
restaurants,13545310,4.0,신사부대찌개&품격삼겹살 영등포점,Sinsa Budaejjigae & Pumgyeok Samyupsal Yeongdeungpo,서울 영등포구 당산로41길 11
restaurants,13553419,4.4,봉피양 마포점,Bongpiyang Mapo,서울 마포구 토정로 308
restaurants,13553476,4.0,군산오징어 당산역점,Gunsan Ojingeo Dangsan Station,서울 영등포구 양평로 51
restaurants,13557141,5.0,초가 롯데백화점잠실점,ChoGa Lotte Dept. Store Jamsil,서울 송파구 올림픽로 240
restaurants,13568267,4.666666666666667,맥주창고,Maekju Changgo,서울 송파구 올림픽로32길 32
restaurants,13651394,1.0,Olh Eum,Olh Eum,"서울 2F, 51, Apgujeong-ro 46 Gil"
restaurants,1367394,3.888888888888889,명동 다도 횟집,Myeongdong Dado Haesun,서울 중구 명동2가 3-1
restaurants,13703010,4.5,렁팡스,Lenfance,서울 성동구 연무장길 106
restaurants,13737747,4.0,스시문,Sushi Moon,서울 서초구 강남대로 156-5
restaurants,13737793,1.0,평가옥 여의도점,Pyeonggaok Yeouido,서울 영등포구 여의대방로 379
restaurants,13778677,4.0,금강산소한마리,Geumgangsan So Hanmari,서울 서대문구 연희로 81-30
restaurants,13778731,4.0,미우야 선,Miuya Sun,서울 서초구 서래로 5
restaurants,13778756,4.0,빛나는바다 군자역점,Bitnaneun Bada Gunja Station,서울 광진구 능동로36길 30
restaurants,13778758,5.0,제주아방 건대점,Jeju Abang Konkuk Univ.,서울 광진구 아차산로31길 7
restaurants,13778974,5.0,Kiwa Taproom,Kiwa Taproom,"서울 74-7, Yulgok-ro 1-gil, Jongno-gu"
restaurants,13794041,5.0,보타보타,BOTABOTA,서울 종로구 동숭길 101
restaurants,13794747,4.0,빅스타 피자,Big Star Pizza,서울 동대문구 휘경동312-46
restaurants,13798631,5.0,소월정,Sowoljung,서울 용산구 소월로2길 5
restaurants,13799131,4.0,니뽕내뽕 - 아이파크몰,Nipong Naepong - Ipark Mall,서울 용산구 한강대로23길 55
restaurants,13802620,4.0,백미당,Baekmidang,서울 중구 장충단로 275
restaurants,13810814,4.0,A Twosome Place,A Twosome Place,서울 30-8 Changcheon-dong Seodaemun-gu
restaurants,13813494,5.0,이플로네의 하루,Epulone Italian Restaurant,서울 Wausan-ro 29ra-gil 21 Mapo-gu
restaurants,13813645,4.0,카페더브릿지,The Bridge Cafe,서울 마포구 와우산로27길 68
restaurants,13823143,5.0,파주 돌짜장,Paju Doljjajang,서울 운정로 129
restaurants,13831686,4.0,The Greek,The Greek,"서울 Kwangsng Building 3F - Samchung-Ro 4, Jongro-Gu"
restaurants,13840431,4.0,로아 베이커리,Roa Bakery,서울 마포구 월드컵로14길 62
restaurants,13847080,4.0,크리스피크림도넛 - 인천국제공항T2점,Krispy Kreme Doughnut - Incheon International Airport T2,서울 중구 공항로 271
restaurants,13847185,4.0,연희커피,Yeonhee Coffee,서울 서대문구 연희맛로 17-21
restaurants,13859684,4.0,한우리김포점,Hanwoori Lotte Mall Gimpo,서울 강서구 하늘길 38
restaurants,13871472,4.0,분짜박킴,Bun Cha Park Kim,서울 용산구 녹사평대로 228-1
restaurants,13875545,5.0,마라탕,,서울 종로구 종로 302
restaurants,13919387,4.333333333333333,백미당,Baekmidang,서울 강서구 하늘길 112
restaurants,13931867,5.0,미쿡식당 홍대점,MeCook Sikdang Hongdae,서울 마포구 홍익로6길 56
restaurants,13931932,4.0,스티븐 스미스 티메이커,Steven Smith Teamaker,서울 강남구 압구정로 417
restaurants,13931953,3.0,안,Anh,서울 마포구 동교로 262-13
restaurants,13932016,3.0,포차닷컴온,Pocha.COM ON,서울 광진구 능동로19길 35
restaurants,13933735,4.0,크래프트한스 연남직영점,CRAFT HANS Yeonnamjikyeong,서울 마포구 양화로23길 22
restaurants,13933985,5.0,앨리키친,Alley Kitchen,서울 중구 퇴계로 304-14
restaurants,13934129,5.0,매그넘 더 바틀샵,Magnum The Bottle Shop,서울 강남구 압구정로 120
restaurants,13934247,4.0,라운드오프,ROUND OFF,서울 종로구 인사동5길 26
restaurants,13934276,3.0,대륙,Daelyug,서울 종로구 돈화문로6나길 22-4
restaurants,13944402,5.0,Sunny Bread,Sunny Bread,서울 33 Usadan-ro 14-gil
restaurants,13946949,4.0,리빈커피 길동점,Caffe Lebean Gil-dong,서울 강동구 양재대로 1415
restaurants,13946963,4.0,구노포자 길동점,Gunopocha Gil-dong,서울 강동구 천호대로176길 10-3
restaurants,13953870,3.0,문벅,Moon Buck,서울 종로구 동숭길 100
restaurants,13953949,4.0,쿠우쿠우 연신내점,Qooqoo Yeonsinnae,서울 은평구 통일로 856
restaurants,13953971,5.0,나비날다,Nabinalda,서울 종로구 삼봉로 78
restaurants,13964661,4.5,넙딱집 시청역점,Neobttagjib-City Hall Station,서울 중구 세종대로18길 16-3
restaurants,13964808,5.0,또보겠지떡볶이집,Ddobogessji Tteokbokki House,서울 마포구 양화로19길 22-25
restaurants,13964949,3.0,통큰할매순대국 화랑대점,Tong Keun Halmae Sundaeguk Hwarangdae,서울 노원구 노원로1길 67
