class,placeId,score,name_kor,name_eng,latitude,longitude
attractions,7154853,5.0,중앙아시아촌,Central Asian Village,37.563797,127.00023
attractions,7154858,4.565217391304348,아라리오뮤지엄 인 스페이스,Arario Museum in Space,37.577656,126.98847
attractions,7154928,3.6,동묘벼룩시장,Dongmyo Flea Market,37.575405,127.01939
attractions,7154939,3.75,청담동 패션 거리,Cheongdam Fashion Street,37.525063,127.04933
attractions,7264107,4.157894736842105,고투 몰,GOTO Mall,37.506226,127.00491
attractions,7264189,5.0,천주교 순교성지 새남터 기념성당,Saenamteo Catholic Holy Place of the Martyrs,37.524426,126.95614
attractions,7353795,4.222222222222222,북촌 전망대,Bukchon Observatory,37.582973,126.98274
attractions,7622540,4.384615384615385, ,Jeongdong Observatory,37.565514,126.97553
attractions,7717373,4.446808510638298,서울 한양 도성,Seoul City Wall,37.566536,126.97797
attractions,7891686,4.291666666666667,세종이야기  충무공이야기,The Story of King Sejong & The Story of Admiral Yi Sunshin,37.572693,126.9769
attractions,7891838,4.4,LG 아트센터,LG Arts Center,37.5019,127.037285
attractions,7891912,4.75,답십리 고미술상가,Dapsimni Antique Shopping Mall,37.569332,127.051
attractions,7891924,4.8,금호미술관,Kumho Museum of Art,37.577526,126.97982
attractions,7891939,3.75,선유교,Seonyugyo Bridge,37.540817,126.90172
attractions,7891991,4.166666666666667,디지털파빌리온,Digital Pavilion,37.579636,126.89101
attractions,7892136,4.166666666666667,배재학당역사박물관,Appenzeller Noble Memorial Museum,37.56389,126.97253
attractions,8029067,4.076923076923077,테지움 서울,Teseum Seoul,37.57171,127.0153
attractions,8084014,4.34375,현대백화점 압구정본점,Hyundai Department Store Apgujeong Main,37.52731,127.02749
attractions,8121881,4.25,갤러리아 백화점 본점,The Galleria Main Store,37.527866,127.04159
attractions,8262102,4.0,심심헌,Simsimheon,37.582684,126.98356
attractions,8449187,4.181818181818182,한성 백제 박물관,Seoul Baekje Museum,37.51555,127.12097
attractions,8556104,4.0,명동관광정보센터,Myeongdong Tourist Information Center,37.56581,126.98448
attractions,8630566,4.75,다이나믹 메이즈,,37.571705,126.98727
attractions,8693245,4.654545454545454,3D블랙아트 박물관,3D Black Art Museum,37.561787,126.98664
attractions,8737878,4.767441860465116,그레뱅뮤지엄,Grevin Museum,37.56608,126.98047
attractions,8749178,3.2142857142857144,평화시장,Pyeonghwa Market,37.569603,127.00953
attractions,8769919,3.9285714285714284,한양도성박물관,Seoul City Wall Museum,37.572594,127.00805
attractions,8790342,4.375,용마랜드,Yongma Land,37.59437,127.10529
attractions,8798065,4.147058823529412,롯데월드 아쿠아리움,Lotte World Aquarium,37.509766,127.102684
attractions,8822284,4.142857142857143,고척스카이돔,Gocheok Sky Dome,37.49816,126.86721
attractions,8822309,3.7027027027027026,롯데 영플라자 명동점,Lotte Young Plaza Myeongdong,37.56363,126.98201
attractions,8842556,4.305647840531561,롯데월드타워&몰,Lotte World Tower & Mall,37.512596,127.10259
attractions,9582584,3.5211267605633805,두타,Doota,37.568806,127.009186
attractions,9583000,3.5625,롯데 피트인,Lotte FitIn,37.565987,127.00741
attractions,9583069,5.0,서초관광정보센터,Seocho Tourist Information Center,37.49809,127.02704
attractions,9755552,4.1,신세계 강남점,Shinsegae Gangnam,37.50492,127.00419
attractions,9796664,3.72972972972973,,Common Ground,37.541237,127.06583
attractions,9996891,3.5555555555555554,놀이똥산,Poopoo Land,37.57438,126.98503
